source,target,relation,weight
"P403","METH_stiffness","uses","1"
"P403","METH_confinement","uses","1"
"P403","METH_and_salt_concentration","uses","1"
"P403","CONC_Transport_Properties","addresses","1"
"P403","CONC_Membranes","addresses","1"
"P403","INST_Xi_an_Jiaotong_University","from","1"
"P404","MAT_Polystyrene","studies","1"
"P404","MAT_poly","studies","1"
"P404","MAT_poly____unentangled_glassy_polymer_films","studies","1"
"P404","METH_AFM","uses","1"
"P404","METH_linear_elasticity_modeling_of_surface_de","uses","1"
"P404","CONC_Surface_Properties","addresses","1"
"P404","CONC_Wetting","addresses","1"
"P404","INST_Beijing_University_of_Chemical_Technolog","from","1"
"P405","MAT_Soft_repulsive_spheres_model","studies","1"
"P405","MAT_covering_granular_matter","studies","1"
"P405","MAT_foams","studies","1"
"P405","MAT_emulsions","studies","1"
"P405","MAT_hard_soft_colloids","studies","1"
"P405","MAT_molecular_glasses","studies","1"
"P405","METH_Mean_field_theory_of_glass_transition","uses","1"
"P405","METH_replica_symmetry_breaking_analysis","uses","1"
"P405","METH_complete_phase_diagram_construction_in__","uses","1"
"P405","METH_kBT____space","uses","1"
"P405","CONC_Gardner_Transition","addresses","1"
"P405","CONC_Rheology","addresses","1"
"P405","INST_Universit__de_Montpellier","from","1"
"P406","MAT_General_glass_forming_liquids","studies","1"
"P406","MAT_including_silica","studies","1"
"P406","MAT_polymers","studies","1"
"P406","MAT_metallic_glasses","studies","1"
"P406","METH_DSC","uses","1"
"P406","METH_potential_energy_minima_enumeration","uses","1"
"P406","METH_configurational_entropy_calculation","uses","1"
"P406","METH_MD_Simulation","uses","1"
"P406","CONC_Glass_Transition","addresses","1"
"P406","CONC_Energy_Landscape","addresses","1"
"P406","CONC_Relaxation_Dynamics","addresses","1"
"P406","INST_Jawaharlal_Nehru_Centre_for_Advanced_Sci","from","1"
"P407","MAT_Mean_field_Mari_Kurchan_model","studies","1"
"P407","MAT_finite_dimensional_glass_forming_models","studies","1"
"P407","METH_TEM","uses","1"
"P407","METH_steepest_descent_energy_minimization","uses","1"
"P407","METH_inherent_structure_analysis","uses","1"
"P407","CONC_Energy_Landscape","addresses","1"
"P407","CONC_Relaxation_Dynamics","addresses","1"
"P407","INST_Universit__de_Montpellier","from","1"
"P408","MAT_PMMA","studies","1"
"P408","MAT_polydispersity__7___with_small_tracer_pa","studies","1"
"P408","METH_Two_channel_confocal_microscopy","uses","1"
"P408","METH_Rheology","uses","1"
"P408","METH_fluctuation_dissipation_theorem_applied_","uses","1"
"P408","METH_model_free_theoretical_description","uses","1"
"P408","CONC_Glass_Transition","addresses","1"
"P408","INST_Heinrich_Heine_University_D_sseldorf","from","1"
"P409","MAT_S_chiral_oligo__with_chiral_butoxy_side_","studies","1"
"P409","MAT_hydrogen_bonded_dimers_self_assembling_i","studies","1"
"P409","METH_Stopped_flow_CD_spectroscopy","uses","1"
"P409","METH_SEM","uses","1"
"P409","METH_UV_Vis_spectroscopy","uses","1"
"P409","METH_chirality_manipulation_via_tartaric_acid","uses","1"
"P409","CONC_Supramolecular_Chemistry","addresses","1"
"P409","INST_Eindhoven_University_of_Technology","from","1"
"P410","MAT_Bidimensional_bidisperse_granular_disks","studies","1"
"P410","MAT_vibrated_below_jamming","studies","1"
"P410","METH_Compression_cycles_within_same_glass_rea","uses","1"
"P410","METH_tracking_particle_trajectories_across_mu","uses","1"
"P410","METH_mean_square_displacement_and_mean_square","uses","1"
"P410","METH_cage_order_parameter_characterization","uses","1"
"P410","CONC_Gardner_Transition","addresses","1"
"P410","INST_Universit__Paris_Sud__CNRS_","from","1"
"P411","MAT_Sorbitol_and_xylitol","studies","1"
"P411","METH_TEM","uses","1"
"P411","CONC_Energy_Landscape","addresses","1"
"P411","CONC_Gardner_Transition","addresses","1"
"P411","CONC_Relaxation_Dynamics","addresses","1"
"P411","INST_University_of_Augsburg","from","1"
"P412","MAT_Peptide_amphiphile_V3A3K3_with_16_carbon","studies","1"
"P412","MAT_anionic_perylene_monoimide_amphiphile","studies","1"
"P412","METH_CD_spectroscopy","uses","1"
"P412","METH_TEM","uses","1"
"P412","METH_DLS","uses","1"
"P412","METH_annealing_studies","uses","1"
"P412","METH_ionic_strength_control","uses","1"
"P412","METH_energy_barrier_estimation_via_Arrhenius_","uses","1"
"P412","CONC_Energy_Landscape","addresses","1"
"P412","CONC_Supramolecular_Chemistry","addresses","1"
"P412","CONC_Adhesion","addresses","1"
"P412","INST_Northwestern_University","from","1"
"P413","MAT_Janus_dendrimer_molecules_with__3","studies","1"
"P413","MAT_5__patterned_hydrophobic_aliphatic_chain","studies","1"
"P413","MAT_4__patterned_hydrophilic_oligo__on_pheno","studies","1"
"P413","METH_SEM","uses","1"
"P413","METH_TEM","uses","1"
"P413","METH_dynamic_light_scattering","uses","1"
"P413","METH_nanoparticle_tracking_analysis","uses","1"
"P413","METH_FFT_analysis_of_structural_periodicity","uses","1"
"P413","METH_kinetic_annealing_studies","uses","1"
"P413","CONC_Self_Assembly","addresses","1"
"P413","CONC_Energy_Landscape","addresses","1"
"P413","CONC_Hydrogen_Bonding","addresses","1"
"P413","INST_Radboud_University_Nijmegen","from","1"
"P414","MAT_Block_Copolymers","studies","1"
"P414","MAT_mixed_linear_sterically_hindered_fatty_a","studies","1"
"P414","MAT_isopropyl_substituted","studies","1"
"P414","MAT_blocks_with__20_backbone_bonds_and_large","studies","1"
"P414","METH_SAXS","uses","1"
"P414","METH_DSC","uses","1"
"P414","METH_SCFT","uses","1"
"P414","METH_morphological_characterization","uses","1"
"P414","CONC_Self_Assembly","addresses","1"
"P414","CONC_Polymer_Networks","addresses","1"
"P414","CONC_Copolymers","addresses","1"
"P414","CONC_Block_Copolymers","addresses","1"
"P414","INST_University_of_Pennsylvania","from","1"
"P415","MAT_Model_soap_foam_consisting_of_compressib","studies","1"
"P415","MAT_driven_by_Ostwald_ripening","studies","1"
"P415","METH_Energy_minimization","uses","1"
"P415","METH_DSC","uses","1"
"P415","METH_analysis_of_fractal_dimension_of_relaxat","uses","1"
"P415","METH_avalanche_statistics","uses","1"
"P415","CONC_Energy_Landscape","addresses","1"
"P415","CONC_Rheology","addresses","1"
"P415","CONC_Relaxation_Dynamics","addresses","1"
"P415","INST_University_of_Pennsylvania","from","1"
"P416","MAT_TPU__Thermoplastic_Polyurethane_","studies","1"
"P416","MAT_TPU__Thermoplastic_Polyurethane_","studies","1"
"P416","METH_Cyclic_fatigue_testing_on_pure_shear_not","uses","1"
"P416","METH_crack_propagation_rate__vs_energy_releas","uses","1"
"P416","METH_FTIR","uses","1"
"P416","METH_GPC_molecular_weight_characterization","uses","1"
"P416","CONC_Crystallization","addresses","1"
"P416","CONC_Fatigue_Resistance","addresses","1"
"P416","CONC_Reinforcement","addresses","1"
"P416","INST_ESPCI_Paris","from","1"
"P417","MAT_General_polymer_chains_in___solvents","studies","1"
"P417","METH_Analytical_theory_for_strain_dependent_K","uses","1"
"P417","METH_MD_Simulation","uses","1"
"P417","METH_force_extension_curve_analysis","uses","1"
"P417","INST_Duke_University","from","1"
"P418","MAT_Polystyrene_variants__cyclic_PS","studies","1"
"P418","MAT_linear_PS","studies","1"
"P418","MAT_six_arm_star_PS","studies","1"
"P418","MAT_adamantane_doped_PS","studies","1"
"P418","MAT_PS_with_various_end_groups","studies","1"
"P418","METH_DSC","uses","1"
"P418","METH_MD_Simulation","uses","1"
"P418","METH_Adam_Gibbs_theory_analysis","uses","1"
"P418","METH_ECNLE__model","uses","1"
"P418","CONC_Cooperative_Motion","addresses","1"
"P418","CONC_Polymer_Networks","addresses","1"
"P418","INST_Zhejiang_Sci_Tech_University","from","1"
"P419","MAT_Highly_monodisperse_atactic_styrene_olig","studies","1"
"P419","MAT_PDI_1_0029_","studies","1"
"P419","MAT_ultrastable_glasses__prepared_by_PVD_and","studies","1"
"P419","METH_NMR","uses","1"
"P419","METH_depth_resolved_measurements__surface_z__","uses","1"
"P419","METH_bulk_z__79_nm_","uses","1"
"P419","METH_TEM","uses","1"
"P419","METH_entropy_enthalpy_compensation_analysis","uses","1"
"P419","CONC_Energy_Landscape","addresses","1"
"P419","CONC_Relaxation_Dynamics","addresses","1"
"P419","CONC_Surface_Properties","addresses","1"
"P419","INST_TRIUMF","from","1"
"P420","MAT_PEDOT_PSS","studies","1"
"P420","MAT_aprotic_IL__EMIM__DCA_","studies","1"
"P420","MAT_and_various_cation_anion_combinations","studies","1"
"P420","METH_HSAB__theory_guided_IL_selection","uses","1"
"P420","METH_ion_exchange_synthesis","uses","1"
"P420","METH_Conductivity_Measurement","uses","1"
"P420","METH_Mechanical_Testing","uses","1"
"P420","METH_FTIR","uses","1"
"P420","METH_TGA","uses","1"
"P420","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P420","INST_University_of_Arkansas_at_Little_Rock","from","1"
"P422","MAT_General_polymer_systems___immiscible_pol","studies","1"
"P422","MAT_Block_Copolymers","studies","1"
"P422","MAT_concentrated_polymer_solution_surfaces","studies","1"
"P422","METH_Functional_integral_techniques","uses","1"
"P422","METH_Gaussian_random_walk_model","uses","1"
"P422","METH_mean_field_theory","uses","1"
"P422","METH_statistical_mechanical_derivation","uses","1"
"P422","CONC_Self_Assembly","addresses","1"
"P422","CONC_Copolymers","addresses","1"
"P422","CONC_Block_Copolymers","addresses","1"
"P422","CONC_Interfaces","addresses","1"
"P422","INST_Bell_Laboratories","from","1"
"P423","MAT_Random_tree_like_objects__randomly_branc","studies","1"
"P423","MAT_ideal_trees_","studies","1"
"P423","MAT_models_for_bacterial_DNA","studies","1"
"P423","MAT_chromosomal_DNA_during_interphase","studies","1"
"P423","MAT_viral_RNA","studies","1"
"P423","METH_Graph_theoretical_approach_using_Pr_fer_","uses","1"
"P423","METH_analytical_derivation_of_configurational","uses","1"
"P423","METH_efficient_sampling_scheme_for_tree_confi","uses","1"
"P423","INST_SISSA__Trieste_","from","1"
"P424","MAT_Adsorption_active_polymer_chain_with_fre","studies","1"
"P424","MAT_embedded_in_inert_brush","studies","1"
"P424","METH_Analytical_theory","uses","1"
"P424","METH_SCFT","uses","1"
"P424","CONC_Grafting","addresses","1"
"P424","CONC_Polymer_Brushes","addresses","1"
"P424","CONC_Surface_Properties","addresses","1"
"P425","MAT_Random_copolymers_bearing_flexible_diol_","studies","1"
"P425","METH_Quantum_chemical_calculations_of_H_bondi","uses","1"
"P425","METH_Mechanical_Testing","uses","1"
"P425","METH_self_recoverability_assessment","uses","1"
"P425","CONC_Hydrogen_Bonding","addresses","1"
"P425","CONC_Self_Healing","addresses","1"
"P425","CONC_Toughness","addresses","1"
"P425","CONC_Crosslinking","addresses","1"
"P426","MAT_Vitrimers","studies","1"
"P426","MAT_Vitrimers","studies","1"
"P426","MAT_PEG","studies","1"
"P426","MAT_designed_to_suppress_ester_driven_transe","studies","1"
"P426","METH_Single__and_multi_mode_exponential_decay","uses","1"
"P426","METH_relaxation_spectra_analysis","uses","1"
"P426","METH_spectroscopic_characterization","uses","1"
"P426","METH_Rheology","uses","1"
"P426","CONC_Relaxation_Dynamics","addresses","1"
"P427","MAT_Polymer_Brushes","studies","1"
"P427","MAT_NMP","studies","1"
"P427","MAT_RAFT_surface_initiated_polymerization","studies","1"
"P427","MAT_uncharged_and_charged_brushes","studies","1"
"P427","MAT_various_architectures__linear","studies","1"
"P427","MAT_star","studies","1"
"P427","MAT_bottlebrush_","studies","1"
"P427","METH_Review_of_controlled_radical_polymerizat","uses","1"
"P427","METH_new_theoretical_models","uses","1"
"P427","METH_sophisticated_characterization_tools__ne","uses","1"
"P427","METH_AFM","uses","1"
"P427","METH_XPS","uses","1"
"P427","METH_nanoscale_patterning","uses","1"
"P427","CONC_Entanglement","addresses","1"
"P427","CONC_Crosslinking","addresses","1"
"P427","CONC_Polymer_Brushes","addresses","1"
"P427","CONC_Surface_Properties","addresses","1"
"P427","CONC_Adhesion","addresses","1"
"P427","CONC_Sensing","addresses","1"
"P427","INST_Cornell_University","from","1"
"P428","MAT_Block_Copolymers","studies","1"
"P428","METH_SEM","uses","1"
"P428","METH_SAXS","uses","1"
"P428","METH_TEM","uses","1"
"P428","CONC_Self_Assembly","addresses","1"
"P428","CONC_Topology","addresses","1"
"P428","CONC_Polymer_Networks","addresses","1"
"P428","INST_National_Tsing_Hua_University__Taiwan_","from","1"
"P429","MAT_Stiff_nanorings__threaded_by_polymer_cha","studies","1"
"P429","METH_Rheology","uses","1"
"P429","METH_viscoelastic_property_analysis","uses","1"
"P429","CONC_Toughness","addresses","1"
"P429","CONC_Viscoelasticity","addresses","1"
"P429","CONC_Crosslinking","addresses","1"
"P429","CONC_Relaxation_Dynamics","addresses","1"
"P429","CONC_Fillers","addresses","1"
"P429","CONC_Reinforcement","addresses","1"
"P429","INST_Chinese_Academy_of_Sciences","from","1"
"P430","MAT_Polyurethane","studies","1"
"P430","MAT_2__bipyridine__4","studies","1"
"P430","MAT_4__dicarbohydrazide__as_chain_extender","studies","1"
"P430","MAT_intramolecular_rotatable_conjugated_stru","studies","1"
"P430","METH_Mechanical_Testing","uses","1"
"P430","METH_UV_Vis_fluorescence_spectroscopy","uses","1"
"P430","METH_acid_base_response_testing","uses","1"
"P430","METH_self_healing_efficiency_measurement","uses","1"
"P430","CONC_Hydrogen_Bonding","addresses","1"
"P430","CONC_Self_Healing","addresses","1"
"P430","CONC_Fluorescence","addresses","1"
"P431","MAT_Polyurethane","studies","1"
"P431","MAT_PAN","studies","1"
"P431","MAT_supramolecular_hydrogen_bond_dynamic_net","studies","1"
"P431","METH_Mechanical_Testing","uses","1"
"P431","METH_3D_Printing","uses","1"
"P431","METH_fatigue_resistance_testing_in_liquid_env","uses","1"
"P431","METH_biocompatibility_assessment","uses","1"
"P431","CONC_Phase_Separation","addresses","1"
"P431","CONC_Microphase_Separation","addresses","1"
"P431","CONC_Hydrogen_Bonding","addresses","1"
"P431","CONC_Supramolecular_Chemistry","addresses","1"
"P431","CONC_Toughness","addresses","1"
"P431","CONC_Fatigue_Resistance","addresses","1"
"P431","CONC_Bio_based_Materials","addresses","1"
"P431","CONC_Polymer_Networks","addresses","1"
"P431","CONC_Interfaces","addresses","1"
"P431","INST_Donghua_University","from","1"
"P433","MAT_Polymer_networks_with_spring_like_aromat","studies","1"
"P433","MAT_oPs__in_backbones","studies","1"
"P433","MAT_cross_linked_with_dynamic_Diels_Alder__a","studies","1"
"P433","METH_Mechanical_Testing","uses","1"
"P433","METH_self_healing_assessment","uses","1"
"P433","METH_dampening_property_characterization","uses","1"
"P433","METH_comparison_of_DA_vs_static_cross_linkers","uses","1"
"P433","CONC_Self_Healing","addresses","1"
"P433","CONC_Crosslinking","addresses","1"
"P433","CONC_Polymer_Networks","addresses","1"
"P433","INST_Miami_University__Ohio_","from","1"
"P434","MAT_Dynamic_covalent_polymer_networks__with_","studies","1"
"P434","MAT_disulfide","studies","1"
"P434","MAT_imine","studies","1"
"P434","MAT_boronic_ester","studies","1"
"P434","MAT_transesterification","studies","1"
"P434","MAT_etc_","studies","1"
"P434","METH_Comprehensive_review_covering_chemical_r","uses","1"
"P434","METH_self_healing","uses","1"
"P434","METH_shape_shifting","uses","1"
"P434","METH_topological_transformation","uses","1"
"P434","CONC_Shape_Memory_Effect","addresses","1"
"P434","CONC_Self_Healing","addresses","1"
"P434","CONC_Topology","addresses","1"
"P434","CONC_Polymer_Networks","addresses","1"
"P434","INST_Zhejiang_University","from","1"
"P435","MAT_Thioctic_amide__derivatives___primary_am","studies","1"
"P435","METH_Ring_opening_polymerization_characteriza","uses","1"
"P435","METH_NMR","uses","1"
"P435","METH_DSC","uses","1"
"P435","METH_XRD","uses","1"
"P435","METH_Mechanical_Testing","uses","1"
"P435","METH_thermal_recycling_tests","uses","1"
"P435","CONC_Self_Assembly","addresses","1"
"P435","CONC_Dynamic_Covalent_Chemistry","addresses","1"
"P435","CONC_Hydrogen_Bonding","addresses","1"
"P435","CONC_Supramolecular_Chemistry","addresses","1"
"P435","INST_East_China_University_of_Science_and_Tec","from","1"
"P437","MAT_Polyurethane","studies","1"
"P437","MAT_flexible_H_bonding__and_2_ureido_4_H__py","studies","1"
"P437","MAT_rigid_quadruple_H_bonding__hard_segments","studies","1"
"P437","METH_Mechanical_Testing","uses","1"
"P437","METH_self_healing_assessment","uses","1"
"P437","METH_ethanol_assisted_recycling_testing","uses","1"
"P437","METH_Conductivity_Measurement","uses","1"
"P437","CONC_Hydrogen_Bonding","addresses","1"
"P437","CONC_Hydrogen_Bonding","addresses","1"
"P437","CONC_Supramolecular_Chemistry","addresses","1"
"P437","CONC_Self_Healing","addresses","1"
"P437","CONC_Recyclability","addresses","1"
"P437","CONC_Toughness","addresses","1"
"P437","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P438","MAT_Polyurethane","studies","1"
"P438","METH_Metal_coordination_chemistry","uses","1"
"P438","METH_polymer_network_construction","uses","1"
"P438","METH_mechanical_and_adhesive_property_testing","uses","1"
"P438","CONC_Entanglement","addresses","1"
"P438","CONC_Polymer_Networks","addresses","1"
"P438","INST_Zhejiang_University","from","1"
"P439","MAT_Polyurethane","studies","1"
"P439","MAT_microscale_physical_cross_linking","studies","1"
"P439","MAT_and_dynamic_hydrogen_bonding_interaction","studies","1"
"P439","METH_SAXS","uses","1"
"P439","METH_WAXD","uses","1"
"P439","METH_FTIR","uses","1"
"P439","METH_DSC","uses","1"
"P439","METH_fatigue_testing","uses","1"
"P439","METH_bond_level_analysis","uses","1"
"P439","CONC_Phase_Separation","addresses","1"
"P439","CONC_Microphase_Separation","addresses","1"
"P439","CONC_Hydrogen_Bonding","addresses","1"
"P439","CONC_Toughness","addresses","1"
"P439","CONC_Fatigue_Resistance","addresses","1"
"P439","CONC_Biocompatibility","addresses","1"
"P440","MAT_Polyurethane","studies","1"
"P440","MAT_5_furan_diformylhydrazide__FDHA","studies","1"
"P440","MAT_hard_phase_building_unit_with_dynamic_H_","studies","1"
"P440","METH_Molecular_engineering","uses","1"
"P440","METH_3D_Printing","uses","1"
"P440","METH_Mechanical_Testing","uses","1"
"P440","METH_biocompatibility_assessment","uses","1"
"P440","CONC_Hydrogen_Bonding","addresses","1"
"P440","CONC_Hydrogen_Bonding","addresses","1"
"P440","CONC_Toughness","addresses","1"
"P440","CONC_Biocompatibility","addresses","1"
"P440","CONC_Sustainability","addresses","1"
"P440","CONC_Bio_based_Materials","addresses","1"
"P440","CONC_Polymer_Networks","addresses","1"
"P440","INST_University_of_Science_and_Technology_of_","from","1"
"P441","MAT_Vicinal_amino_alcohol__modified_polybuta","studies","1"
"P441","MAT_synthesized_by_epoxidation_of_PB_followe","studies","1"
"P441","MAT_also_applicable_to_SBS","studies","1"
"P441","METH_Epoxidation_and_ring_opening_synthesis","uses","1"
"P441","METH_Mechanical_Testing","uses","1"
"P441","METH_quantum_chemical_calculations_of_H_bonde","uses","1"
"P441","METH_DFT","uses","1"
"P441","CONC_Hydrogen_Bonding","addresses","1"
"P441","CONC_Toughness","addresses","1"
"P441","CONC_Crosslinking","addresses","1"
"P442","MAT_Elastomers","studies","1"
"P442","METH_Mechanical_Testing","uses","1"
"P442","METH_dynamic_bond_characterization","uses","1"
"P442","METH_TEM","uses","1"
"P442","CONC_Hydrogen_Bonding","addresses","1"
"P442","CONC_Hydrogen_Bonding","addresses","1"
"P442","CONC_Coordination_Bonds","addresses","1"
"P442","CONC_Relaxation_Dynamics","addresses","1"
"P442","CONC_Polymer_Networks","addresses","1"
"P443","MAT_Hydrogels","studies","1"
"P443","MAT_solvents","studies","1"
"P443","MAT_monomers","studies","1"
"P443","MAT_and_biomass_derived_compounds","studies","1"
"P443","METH_Comprehensive_review_organizing_tougheni","uses","1"
"P443","CONC_Phase_Separation","addresses","1"
"P443","CONC_Crystallization","addresses","1"
"P443","CONC_Toughness","addresses","1"
"P443","CONC_Fatigue_Resistance","addresses","1"
"P443","CONC_Crosslinking","addresses","1"
"P443","CONC_Sustainability","addresses","1"
"P443","CONC_Polymer_Networks","addresses","1"
"P443","CONC_Soft_Robotics","addresses","1"
"P444","MAT_Supramolecular_polymer_networks__incorpo","studies","1"
"P444","MAT_single_hydrogen_bonding","studies","1"
"P444","MAT_and_quadruple_hydrogen_bonding","studies","1"
"P444","METH_Mechanical_Testing","uses","1"
"P444","METH_self_healing_assessment","uses","1"
"P444","METH_ACEL_device_fabrication_and_testing","uses","1"
"P444","CONC_Hydrogen_Bonding","addresses","1"
"P444","CONC_Supramolecular_Chemistry","addresses","1"
"P444","CONC_Self_Healing","addresses","1"
"P444","CONC_Toughness","addresses","1"
"P444","CONC_Crosslinking","addresses","1"
"P444","CONC_Polymer_Networks","addresses","1"
"P446","MAT_Polyurethane","studies","1"
"P446","MAT_hexamethylene_diisocyanate","studies","1"
"P446","MAT_and_various_lengths_of_linear_aliphatic_","studies","1"
"P446","METH_FTIR","uses","1"
"P446","METH_WAXS","uses","1"
"P446","METH_SAXS","uses","1"
"P446","METH_AFM","uses","1"
"P446","METH_Dielectric_Spectroscopy","uses","1"
"P446","METH_Mechanical_Testing","uses","1"
"P446","CONC_Phase_Separation","addresses","1"
"P446","CONC_Microphase_Separation","addresses","1"
"P446","CONC_Crystallization","addresses","1"
"P446","CONC_Hydrogen_Bonding","addresses","1"
"P446","CONC_Actuation","addresses","1"
"P446","INST_Beijing_Institute_of_Petrochemical_Techn","from","1"
"P447","MAT_Polyurethane","studies","1"
"P447","MAT_carbohydrates","studies","1"
"P447","MAT_fatty_acids","studies","1"
"P447","MAT_cholesterol","studies","1"
"P447","MAT_PLA","studies","1"
"P447","METH_Comprehensive_review_of_chemical_modific","uses","1"
"P447","METH_PU_synthesis","uses","1"
"P447","METH_and_property_characterization","uses","1"
"P447","CONC_Phase_Separation","addresses","1"
"P447","CONC_Microphase_Separation","addresses","1"
"P447","CONC_Hydrogen_Bonding","addresses","1"
"P447","CONC_Sustainability","addresses","1"
"P447","CONC_Bio_based_Materials","addresses","1"
"P447","CONC_Transport_Properties","addresses","1"
"P447","INST_Universit__de_Strasbourg__CNRS_","from","1"
"P448","MAT_Supramolecular_polymer_double_network__i","studies","1"
"P448","MAT_3_2","studies","1"
"P448","MAT_4_dibenzylidene_sorbitol__supramolecular","studies","1"
"P448","MAT_Ionic_Liquids","studies","1"
"P448","METH_SEM","uses","1"
"P448","METH_Conductivity_Measurement","uses","1"
"P448","METH_electrochromic_device_fabrication_and_te","uses","1"
"P448","METH_bending_cycle_stability_tests","uses","1"
"P448","CONC_Self_Assembly","addresses","1"
"P448","CONC_Supramolecular_Chemistry","addresses","1"
"P448","CONC_Crosslinking","addresses","1"
"P448","CONC_Polymer_Networks","addresses","1"
"P448","CONC_Adhesion","addresses","1"
"P448","CONC_Transport_Properties","addresses","1"
"P448","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P449","MAT_TPU__Thermoplastic_Polyurethane_","studies","1"
"P449","METH_MD_Simulation","uses","1"
"P449","METH_SAXS","uses","1"
"P449","METH_Conductivity_Measurement","uses","1"
"P449","CONC_Hydrogen_Bonding","addresses","1"
"P449","CONC_Toughness","addresses","1"
"P449","CONC_Polymer_Networks","addresses","1"
"P449","CONC_Copolymers","addresses","1"
"P449","CONC_Block_Copolymers","addresses","1"
"P449","CONC_Fillers","addresses","1"
"P449","CONC_Surface_Properties","addresses","1"
"P449","CONC_Ionic_Electronic_Conductivity","addresses","1"
"P449","CONC_Sensing","addresses","1"
"P449","INST_Tsinghua_University","from","1"
"P450","MAT_Polyurethane","studies","1"
"P450","MAT_urea_","studies","1"
"P450","MAT_polycarbonate_diol_soft_segment","studies","1"
"P450","METH_Mechanical_Testing","uses","1"
"P450","METH_shape_memory_cycle_testing","uses","1"
"P450","METH_self_healing_assessment","uses","1"
"P450","METH_fluorescence_spectroscopy","uses","1"
"P450","METH_NMR","uses","1"
"P450","METH_FTIR","uses","1"
"P450","CONC_Supramolecular_Chemistry","addresses","1"
"P450","CONC_Coordination_Bonds","addresses","1"
"P450","CONC_Self_Healing","addresses","1"
"P450","CONC_Toughness","addresses","1"
"P450","CONC_Crosslinking","addresses","1"
"P450","CONC_Fluorescence","addresses","1"
"P450","CONC_Surface_Properties","addresses","1"
"P450","CONC_Sensing","addresses","1"
"P450","INST_Lanzhou_Institute_of_Chemical_Physics__C","from","1"
"P451","MAT_Soft_materials_with_various_dynamic_bond","studies","1"
"P451","MAT_metal_ligand_coordination","studies","1"
"P451","MAT_host_guest_interactions","studies","1"
"P451","MAT_dynamic_covalent_bonds__Diels_Alder","studies","1"
"P451","MAT_imine","studies","1"
"P451","MAT_boronic_ester","studies","1"
"P451","MAT_disulfide","studies","1"
"P451","MAT_vinylogous_urethane_","studies","1"
"P451","METH_Comprehensive_review_covering_self_heali","uses","1"
"P451","METH_3D_Printing","uses","1"
"P451","METH_biocompatible_hydrogels","uses","1"
"P451","METH_recyclable_thermosets","uses","1"
"P451","METH_shape_shifting_polymers","uses","1"
"P451","METH_NMR","uses","1"
"P451","METH_ITC","uses","1"
"P451","METH_stress_relaxation","uses","1"
"P451","METH_frequency_dependent_response","uses","1"
"P451","METH_AFM","uses","1"
"P451","CONC_Supramolecular_Chemistry","addresses","1"
"P451","CONC_Crosslinking","addresses","1"
"P451","CONC_Polymer_Networks","addresses","1"
"P451","CONC_Adhesion","addresses","1"
"P452","MAT_Elastomers","studies","1"
"P452","METH_Rheology","uses","1"
"P452","METH_extrusion_processing_tests","uses","1"
"P452","METH_UV_triggered_anthracene_dimerization","uses","1"
"P452","METH_Mechanical_Testing","uses","1"
"P452","CONC_Viscoelasticity","addresses","1"
"P452","CONC_Crosslinking","addresses","1"
"P454","MAT_PLA","studies","1"
"P454","METH_Supramolecular_chemistry","uses","1"
"P454","METH_Mechanical_Testing","uses","1"
"P454","METH_structural_characterization","uses","1"
"P454","CONC_Supramolecular_Chemistry","addresses","1"
"P454","CONC_Self_Healing","addresses","1"
"P454","CONC_Recyclability","addresses","1"
"P454","CONC_Toughness","addresses","1"
"P454","CONC_Fatigue_Resistance","addresses","1"
"P454","CONC_Crosslinking","addresses","1"
"P454","INST_Shandong_University","from","1"
"P002","P053","related_method","3"
"P002","P054","related_method","3"
"P002","P055","related_method","3"
"P002","P089","related_method","3"
"P002","P095","related_method","3"
"P002","P224","related_method","3"
"P013","P058","related_method","3"
"P015","P030","related_method","3"
"P018","P053","related_method","3"
"P018","P054","related_method","3"
"P018","P055","related_method","3"
"P018","P066","related_method","3"
"P018","P087","related_method","3"
"P018","P089","related_method","3"
"P018","P095","related_method","3"
"P018","P160","related_material","1"
"P018","P162","related_method","4"
"P018","P224","related_method","3"
"P018","P234","related_concept","4"
"P018","P373","related_method","3"
"P018","P439","related_method","3"
"P018","P446","related_method","3"
"P018","P449","related_material","1"
"P021","P036","related_material","2"
"P021","P288","related_material","1"
"P022","P208","related_material","1"
"P022","P331","related_material","1"
"P022","P414","related_material","1"
"P022","P422","related_material","1"
"P024","P427","related_material","1"
"P026","P071","related_material","2"
"P028","P042","related_material","2"
"P029","P030","related_material","2"
"P029","P404","related_material","2"
"P030","P036","related_method","3"
"P030","P037","related_method","3"
"P031","P165","related_material","2"
"P034","P064","related_material","1"
"P034","P072","related_material","2"
"P034","P075","related_material","1"
"P034","P085","related_material","1"
"P034","P088","related_material","2"
"P034","P168","related_material","1"
"P034","P233","related_material","1"
"P034","P235","related_material","2"
"P034","P266","related_material","1"
"P034","P326","related_material","1"
"P034","P336","related_material","1"
"P034","P394","related_material","1"
"P034","P443","related_material","1"
"P036","P041","related_method","4"
"P036","P063","related_method","3"
"P036","P351","related_method","3"
"P036","P414","related_method","3"
"P037","P070","related_material","2"
"P037","P090","related_material","2"
"P041","P075","related_material","2"
"P041","P129","related_material","2"
"P041","P190","related_material","2"
"P041","P235","related_material","2"
"P051","P190","related_material","1"
