paper_id,material_system,composition,structure,processing_method,key_property,performance_data,application,limitation
P276,Polyethylene,,,,,,,
P277,Polyimide,,,,,,,
P277,Polyurethane,,,,,,,
P277,Ionogel,,,,,,,
P277,Polylactic acid,,,,,,,
P277,PEDOT:PSS,,,,,,,
P277,PDMS,,,,,,,
P277,Ionic liquid,,,,,,,
P277,PEG,,,,,,,
P277,Elastomer,,,,,,,
P277,Polyethylene,,,,,,,
P278,Polyimide,,,,,,,
P278,Polyacrylate,,,,,,,
P278,Polysiloxane,,,,,,,
P278,Polyurethane,,,,,,,
P278,Polyelectrolyte,,,,,,,
P278,Polylactic acid,,,,,,,
P278,Ionic liquid,,,,,,,
P278,PEG,,,,,,,
P278,Polyester,,,,,,,
P278,Elastomer,,,,,,,
P278,Polyethylene,,,,,,,
P279,Polyimide,,,,,,,
P279,Polyurethane,,,,,,,
P279,Polylactic acid,,,,,,,
P279,PEG,,,,,,,
P279,Elastomer,,,,,,,
P279,Hydrogel,,,,,,,
P279,Polyethylene,,,,,,,
P280,Polyimide,,,,,,,
P280,Polyurethane,,,,,,,
P280,Polylactic acid,,,,,,,
P280,Elastomer,,,,,,,
P280,Polyethylene,,,,,,,
P281,Polylactic acid,,,,,,,
P281,Polyimide,,,,,,,
P281,Polyurethane,,,,,,,
P281,Polyethylene,,,,,,,
P282,Polyimide,,,,,,,
P282,Polyamide,,,,,,,
P282,Polyurethane,,,,,,,
P282,Polylactic acid,,,,,,,
P282,PDMS,,,,,,,
P282,PCL,,,,,,,
P282,PEG,,,,,,,
P282,Polyester,,,,,,,
P282,Elastomer,,,,,,,
P282,PVDF,,,,,,,
P282,Polyethylene,,,,,,,
P283,Polyimide,,,,,,,
P283,Polyurethane,,,,,,,
P283,Polylactic acid,,,,,,,
P283,Elastomer,,,,,,,
P283,SBR,,,,,,,
P283,Polyethylene,,,,,,,
P284,Polyimide,,,,,,,
P284,Polyurethane,,,,,,,
P284,Polylactic acid,,,,,,,
P284,PEG,,,,,,,
P284,Polyamide,,,,,,,
P284,Polyethylene,,,,,,,
P285,Polyimide,,,,,,,
P285,Polythiophene,,,,,,,
P285,Polyurethane,,,,,,,
P285,Polylactic acid,,,,,,,
P285,Elastomer,,,,,,,
P285,Polyethylene,,,,,,,
P286,Polyimide,,,,,,,
P286,Polyurethane,,,,,,,
P286,Polylactic acid,,,,,,,
P286,PEG,,,,,,,
P286,Polyester,,,,,,,
P286,Polyamide,,,,,,,
P286,Polyethylene,,,,,,,
P287,Polyimide,,,,,,,
P287,Polyethylene,,,,,,,
P287,Polyamide,,,,,,,
P287,Polyurethane,,,,,,,
P287,Polylactic acid,,,,,,,
P287,Polyester,,,,,,,
P287,Elastomer,,,,,,,
P287,Block copolymer,,,,,,,
P288,Polyimide,,,,,,,
P288,Polyethylene,,,,,,,
P288,Polyurethane,,,,,,,
P288,Polylactic acid,,,,,,,
P288,PEG,,,,,,,
P288,Polyester,,,,,,,
P288,Elastomer,,,,,,,
P288,Block copolymer,,,,,,,
P289,Polyimide,,,,,,,
P289,Self-healing,,,,,,,
P289,Polyurethane,,,,,,,
P289,Polylactic acid,,,,,,,
P289,PCL,,,,,,,
P289,Polyester,,,,,,,
P289,Polyamide,,,,,,,
P289,Polyethylene,,,,,,,
P290,Polyimide,,,,,,,
P290,Polyamide,,,,,,,
P290,Polyurethane,,,,,,,
P290,Polylactic acid,,,,,,,
P290,PDMS,,,,,,,
P290,PCL,,,,,,,
P290,PEG,,,,,,,
P290,Polyester,,,,,,,
P290,Elastomer,,,,,,,
P290,PVDF,,,,,,,
P290,Polyethylene,,,,,,,
P291,Polyimide,,,,,,,
P291,Polyurethane,,,,,,,
P291,Polylactic acid,,,,,,,
P291,PEG,,,,,,,
P291,Polyester,,,,,,,
P291,Polyamide,,,,,,,
P291,Polyethylene,,,,,,,
P292,Polyimide,,,,,,,
P292,Polyacrylate,,,,,,,
P292,Polyamide,,,,,,,
P292,Polyurethane,,,,,,,
P292,Polylactic acid,,,,,,,
P292,PEG,,,,,,,
P292,Polyester,,,,,,,
P292,Natural rubber,,,,,,,
P292,Chitosan,,,,,,,
P292,Elastomer,,,,,,,
P292,Polyethylene,,,,,,,
P293,Polyimide,,,,,,,
P293,Polyacrylate,,,,,,,
P293,Polyamide,,,,,,,
P293,Polyurethane,,,,,,,
P293,Polylactic acid,,,,,,,
P293,PEG,,,,,,,
P293,Polyester,,,,,,,
P293,Natural rubber,,,,,,,
P293,Chitosan,,,,,,,
P293,Elastomer,,,,,,,
P293,Polyethylene,,,,,,,
P294,Polyimide,,,,,,,
P294,Polyamide,,,,,,,
P294,Polyurethane,,,,,,,
P294,Polylactic acid,,,,,,,
P294,PEDOT:PSS,,,,,,,
P294,PEG,,,,,,,
P294,Elastomer,,,,,,,
P294,Hydrogel,,,,,,,
P294,SBR,,,,,,,
P294,Polyethylene,,,,,,,
P295,Polyimide,,,,,,,
P295,Polyurethane,,,,,,,
P295,Polyelectrolyte,,,,,,,
P295,Polylactic acid,,,,,,,
P295,Elastomer,,,,,,,
P295,Polyethylene,,,,,,,
P296,Furan,,,,,,,
P296,Polyimide,,,,,,,
P296,Polyamide,,,,,,,
P296,Polyurethane,,,,,,,
P296,Polylactic acid,,,,,,,
P296,PEG,,,,,,,
P296,Thiourea,,,,,,,
P296,Elastomer,,,,,,,
P296,Polyethylene,,,,,,,
P297,Furan,,,,,,,
P297,Polyimide,,,,,,,
P297,Boronic ester,,,,,,,
P297,Polyurethane,,,,,,,
P297,Ionogel,,,,,,,
P297,Polylactic acid,,,,,,,
P297,PDMS,,,,,,,
P297,Vitrimer,,,,,,,
P297,Thiourea,,,,,,,
P297,Elastomer,,,,,,,
P297,Polyethylene,,,,,,,
P298,Polyimide,,,,,,,
P298,Polyacrylate,,,,,,,
P298,Polyurethane,,,,,,,
P298,Polylactic acid,,,,,,,
P298,Alginate,,,,,,,
P298,PVDF,,,,,,,
P298,Polyethylene,,,,,,,
P299,Polyimide,,,,,,,
P299,Polyurethane,,,,,,,
P299,Polylactic acid,,,,,,,
P299,Ionic liquid,,,,,,,
P299,Polyethylene,,,,,,,
P300,Furan,,,,,,,
P300,Polyimide,,,,,,,
P300,Self-healing,,,,,,,
P300,Polyurethane,,,,,,,
P300,Ionogel,,,,,,,
P300,Polylactic acid,,,,,,,
P300,PDMS,,,,,,,
P300,PCL,,,,,,,
P300,Vitrimer,,,,,,,
P300,Thiourea,,,,,,,
P300,Elastomer,,,,,,,
P300,Hydrogel,,,,,,,
P300,Polyethylene,,,,,,,
P301,Polyimide,,,,,,,
P301,Self-healing,,,,,,,
P301,Polyurethane,,,,,,,
P301,Polylactic acid,,,,,,,
P301,Lipoic acid,,,,,,,
P301,Elastomer,,,,,,,
P301,Hydrogel,,,,,,,
P301,Polyethylene,,,,,,,
P302,Furan,,,,,,,
P302,Polyimide,,,,,,,
P302,Polyurethane,,,,,,,
P302,Polylactic acid,,,,,,,
P302,PDMS,,,,,,,
P302,Alginate,,,,,,,
P302,PEG,,,,,,,
P302,Hydrogel,,,,,,,
P302,Polyethylene,,,,,,,
P303,Polylactic acid,,,,,,,
P303,Polyimide,,,,,,,
P303,PEG,,,,,,,
P303,Polyethylene,,,,,,,
P304,Furan,,,,,,,
P304,Polyimide,,,,,,,
P304,Polyurethane,,,,,,,
P304,Polylactic acid,,,,,,,
P304,Polyester,,,,,,,
P304,Polyethylene,,,,,,,
P305,Polyimide,,,,,,,
P305,Polyethylene,,,,,,,
P305,Polyamide,,,,,,,
P305,Polyurethane,,,,,,,
P305,Polyelectrolyte,,,,,,,
P305,Polylactic acid,,,,,,,
P305,Elastomer,,,,,,,
P305,Block copolymer,,,,,,,
P306,Polyimide,,,,,,,
P306,Polyacrylate,,,,,,,
P306,Self-healing,,,,,,,
P306,Polyurethane,,,,,,,
P306,Polylactic acid,,,,,,,
P306,Polyester,,,,,,,
P306,Elastomer,,,,,,,
P306,Hydrogel,,,,,,,
P306,Polyethylene,,,,,,,
P316,Polyimide,,,,,,,
P316,Block copolymer,,,,,,,
P316,Polyurethane,,,,,,,
P316,Polyelectrolyte,,,,,,,
P316,Polylactic acid,,,,,,,
P316,PEDOT:PSS,,,,,,,
P316,Ionic liquid,,,,,,,
P316,PEG,,,,,,,
P316,Hydrogel,,,,,,,
P316,Polyethylene,,,,,,,
P317,Polyimide,,,,,,,
P317,Polyurethane,,,,,,,
P317,Polyethylene,,,,,,,
P318,Polyimide,,,,,,,
P318,Polyurethane,,,,,,,
P318,Polyethylene,,,,,,,
P319,Polyimide,,,,,,,
P319,Polyurethane,,,,,,,
P319,Polylactic acid,,,,,,,
P319,PEG,,,,,,,
P319,Elastomer,,,,,,,
P319,Polyethylene,,,,,,,
P320,Polyimide,,,,,,,
P320,Polysiloxane,,,,,,,
P320,Block copolymer,,,,,,,
P320,Self-healing,,,,,,,
P320,Polyurethane,,,,,,,
P320,Polylactic acid,,,,,,,
P320,PDMS,,,,,,,
P320,Vitrimer,,,,,,,
P320,Elastomer,,,,,,,
P320,SBR,,,,,,,
P320,Polyethylene,,,,,,,
P321,Polyimide,,,,,,,
P321,Polythiophene,,,,,,,
P321,Polyurethane,,,,,,,
P321,Polylactic acid,,,,,,,
P321,Elastomer,,,,,,,
P321,Polyethylene,,,,,,,
P322,Polyimide,,,,,,,
P322,Polyacrylate,,,,,,,
P322,Block copolymer,,,,,,,
P322,Polyurethane,,,,,,,
P322,Polylactic acid,,,,,,,
P322,PCL,,,,,,,
P322,PEG,,,,,,,
P322,Elastomer,,,,,,,
P322,Hydrogel,,,,,,,
P322,Polyethylene,,,,,,,
P323,Polyimide,,,,,,,
P323,Polyethylene,,,,,,,
P323,Polyurethane,,,,,,,
P323,Polylactic acid,,,,,,,
P323,Elastomer,,,,,,,
P323,Block copolymer,,,,,,,
P324,Polyimide,,,,,,,
P324,Polyurethane,,,,,,,
P324,Polylactic acid,,,,,,,
P324,Ionic liquid,,,,,,,
P324,Elastomer,,,,,,,
P324,Hydrogel,,,,,,,
P324,Polyethylene,,,,,,,
P325,Polyimide,,,,,,,
P325,Polyurethane,,,,,,,
P325,Polylactic acid,,,,,,,
P325,PEG,,,,,,,
P325,Polyethylene,,,,,,,
P326,Polyimide,,,,,,,
P326,Polyurethane,,,,,,,
P326,Polylactic acid,,,,,,,
P326,PEG,,,,,,,
P326,Polyethylene,,,,,,,
P327,Polyimide,,,,,,,
P327,Polysiloxane,,,,,,,
P327,Block copolymer,,,,,,,
P327,Self-healing,,,,,,,
P327,Polyurethane,,,,,,,
P327,Polylactic acid,,,,,,,
P327,Elastomer,,,,,,,
P327,Hydrogel,,,,,,,
P327,SBR,,,,,,,
P327,Polyethylene,,,,,,,
P328,Polyimide,,,,,,,
P328,Polyacrylate,,,,,,,
P328,Self-healing,,,,,,,
P328,Polyurethane,,,,,,,
P328,Polylactic acid,,,,,,,
P328,Polyester,,,,,,,
P328,Elastomer,,,,,,,
P328,Hydrogel,,,,,,,
P328,Polyethylene,,,,,,,
P329,Polyimide,,,,,,,
P329,Polyethylene,,,,,,,
P329,Polyurethane,,,,,,,
P329,Polyelectrolyte,,,,,,,
P329,Polylactic acid,,,,,,,
P329,Elastomer,,,,,,,
P329,Block copolymer,,,,,,,
P330,Furan,,,,,,,
P330,Polyimide,,,,,,,
P330,Block copolymer,,,,,,,
P330,Polyurethane,,,,,,,
P330,Polylactic acid,,,,,,,
P330,Ionic liquid,,,,,,,
P330,PEG,,,,,,,
P330,Polyester,,,,,,,
P330,Thiourea,,,,,,,
P330,Hydrogel,,,,,,,
P330,Polyethylene,,,,,,,
P331,Polylactic acid,,,,,,,
P331,Polyimide,,,,,,,
P331,Polyurethane,,,,,,,
P331,Polyethylene,,,,,,,
P332,Furan,,,,,,,
P332,Polyimide,,,,,,,
P332,Polyurethane,,,,,,,
P332,Polylactic acid,,,,,,,
P332,PEG,,,,,,,
P332,Ionic liquid,,,,,,,
P332,Polyethylene,,,,,,,
P333,Furan,,,,,,,
P333,Polyimide,,,,,,,
P333,Polyamide,,,,,,,
P333,Polyurethane,,,,,,,
P333,Polysulfide,,,,,,,
P333,Polyelectrolyte,,,,,,,
P333,Polylactic acid,,,,,,,
P333,PEG,,,,,,,
P333,Polyester,,,,,,,
P333,Elastomer,,,,,,,
P333,Hydrogel,,,,,,,
P333,Polyethylene,,,,,,,
P334,Polyimide,,,,,,,
P334,Polyurethane,,,,,,,
P334,Polylactic acid,,,,,,,
P334,PEG,,,,,,,
P334,Thiourea,,,,,,,
P334,Polyethylene,,,,,,,
P336,Polyimide,,,,,,,
P336,Polyacrylate,,,,,,,
P336,Self-healing,,,,,,,
P336,Polyurethane,,,,,,,
P336,Polylactic acid,,,,,,,
P336,Elastomer,,,,,,,
P336,Hydrogel,,,,,,,
P336,Polyethylene,,,,,,,
P337,Polyimide,,,,,,,
P337,Polysiloxane,,,,,,,
P337,Self-healing,,,,,,,
P337,Polyurethane,,,,,,,
P337,Polyamide,,,,,,,
P337,Polylactic acid,,,,,,,
P337,PDMS,,,,,,,
P337,PCL,,,,,,,
P337,Polyester,,,,,,,
P337,Elastomer,,,,,,,
P337,Hydrogel,,,,,,,
P337,Polyethylene,,,,,,,
P338,Furan,,,,,,,
P338,Polyimide,,,,,,,
P338,Polyacrylate,,,,,,,
P338,Polysiloxane,,,,,,,
P338,Polyurethane,,,,,,,
P338,Polylactic acid,,,,,,,
P338,PVDF,,,,,,,
P338,PEG,,,,,,,
P338,Elastomer,,,,,,,
P338,Hydrogel,,,,,,,
P338,Polyethylene,,,,,,,
P339,Polyimide,,,,,,,
P339,Polyurethane,,,,,,,
P339,Polylactic acid,,,,,,,
P339,PCL,,,,,,,
P339,PEG,,,,,,,
P339,Shape memory polymer,,,,,,,
P339,Polyester,,,,,,,
P339,Elastomer,,,,,,,
P339,Polyethylene,,,,,,,
P340,Polyimide,,,,,,,
P340,Polysiloxane,,,,,,,
P340,Self-healing,,,,,,,
P340,Polyurethane,,,,,,,
P340,Polyelectrolyte,,,,,,,
P340,Ionogel,,,,,,,
P340,Polylactic acid,,,,,,,
P340,Ionic liquid,,,,,,,
P340,PEG,,,,,,,
P340,Vitrimer,,,,,,,
P340,Elastomer,,,,,,,
P340,Hydrogel,,,,,,,
P340,Polyethylene,,,,,,,
P341,Polyimide,,,,,,,
P341,Polyethylene,,,,,,,
P341,Polyurethane,,,,,,,
P341,Polyelectrolyte,,,,,,,
P341,Polylactic acid,,,,,,,
P341,PEG,,,,,,,
P341,Block copolymer,,,,,,,
P342,Polyimide,,,,,,,
P342,Polyacrylate,,,,,,,
P342,Polyurethane,,,,,,,
P342,Polylactic acid,,,,,,,
P342,Elastomer,,,,,,,
P342,SBR,,,,,,,
P342,Polyethylene,,,,,,,
P343,Polyimide,,,,,,,
P343,Polyurethane,,,,,,,
P343,Polylactic acid,,,,,,,
P343,PEG,,,,,,,
P343,Elastomer,,,,,,,
P343,Polyethylene,,,,,,,
P344,Polyimide,,,,,,,
P344,Polyethylene,,,,,,,
P344,Polyurethane,,,,,,,
P344,Polyelectrolyte,,,,,,,
P344,Polylactic acid,,,,,,,
P344,PEG,,,,,,,
P344,Elastomer,,,,,,,
P344,SBR,,,,,,,
P344,Block copolymer,,,,,,,
P345,Polyimide,,,,,,,
P345,Polyurethane,,,,,,,
P345,Polylactic acid,,,,,,,
P345,PDMS,,,,,,,
P345,PEG,,,,,,,
P345,Elastomer,,,,,,,
P345,Polyethylene,,,,,,,
P346,Polyimide,,,,,,,
P346,Polyurethane,,,,,,,
P346,Polylactic acid,,,,,,,
P346,PEG,,,,,,,
P346,Shape memory polymer,,,,,,,
P346,Elastomer,,,,,,,
P346,Polyethylene,,,,,,,
P347,Polyimide,,,,,,,
P347,Self-healing,,,,,,,
P347,Polyurethane,,,,,,,
P347,Polysulfide,,,,,,,
P347,Polylactic acid,,,,,,,
P347,Shape memory polymer,,,,,,,
P347,PDMS,,,,,,,
P347,PEG,,,,,,,
P347,Vitrimer,,,,,,,
P347,Elastomer,,,,,,,
P347,Polyethylene,,,,,,,
P348,Polyimide,,,,,,,
P348,Self-healing,,,,,,,
P348,Polyurethane,,,,,,,
P348,Polyelectrolyte,,,,,,,
P348,Polylactic acid,,,,,,,
P348,PEG,,,,,,,
P348,Elastomer,,,,,,,
P348,Hydrogel,,,,,,,
P348,Polyethylene,,,,,,,
P349,Furan,,,,,,,
P349,Polyimide,,,,,,,
P349,Polysiloxane,,,,,,,
P349,Block copolymer,,,,,,,
P349,Self-healing,,,,,,,
P349,Polyurethane,,,,,,,
P349,Polylactic acid,,,,,,,
P349,PEG,,,,,,,
P349,Vitrimer,,,,,,,
P349,Elastomer,,,,,,,
P349,Hydrogel,,,,,,,
P349,Polyethylene,,,,,,,
P350,Furan,,,,,,,
P350,Polyimide,,,,,,,
P350,Polyurethane,,,,,,,
P350,Polyelectrolyte,,,,,,,
P350,Polylactic acid,,,,,,,
P350,Polyester,,,,,,,
P350,Chitosan,,,,,,,
P350,Elastomer,,,,,,,
P350,SBR,,,,,,,
P350,Polyethylene,,,,,,,
P351,Polylactic acid,,,,,,,
P351,Polyimide,,,,,,,
P351,Polyurethane,,,,,,,
P351,Polyethylene,,,,,,,
P352,Polyimide,,,,,,,
P352,Polyethylene,,,,,,,
P352,Polyurethane,,,,,,,
P352,Polylactic acid,,,,,,,
P352,Block copolymer,,,,,,,
P353,Polyimide,,,,,,,
P353,Polyethylene,,,,,,,
P353,Polyurethane,,,,,,,
P353,Polylactic acid,,,,,,,
P353,Block copolymer,,,,,,,
P354,Polyimide,,,,,,,
P354,Polysiloxane,,,,,,,
P354,Polythiophene,,,,,,,
P354,Polyamide,,,,,,,
P354,Polyurethane,,,,,,,
P354,Polylactic acid,,,,,,,
P354,PEG,,,,,,,
P354,Elastomer,,,,,,,
P354,Polyethylene,,,,,,,
P355,Furan,,,,,,,
P355,Polyimide,,,,,,,
P355,Polyacrylate,,,,,,,
P355,Polysiloxane,,,,,,,
P355,Polyurethane,,,,,,,
P355,Ionogel,,,,,,,
P355,Polylactic acid,,,,,,,
P355,Ionic liquid,,,,,,,
P355,PEG,,,,,,,
P355,Elastomer,,,,,,,
P355,Hydrogel,,,,,,,
P355,Polyethylene,,,,,,,
P356,Polyimide,,,,,,,
P356,Polysiloxane,,,,,,,
P356,Block copolymer,,,,,,,
P356,Polyurethane,,,,,,,
P356,Polyelectrolyte,,,,,,,
P356,Polylactic acid,,,,,,,
P356,PDMS,,,,,,,
P356,PEG,,,,,,,
P356,Elastomer,,,,,,,
P356,Polyethylene,,,,,,,
P357,Polyimide,,,,,,,
P357,Polyacrylate,,,,,,,
P357,Polyethylene,,,,,,,
P357,Polyurethane,,,,,,,
P357,Polylactic acid,,,,,,,
P357,Block copolymer,,,,,,,
P358,Polyimide,,,,,,,
P358,Polyurethane,,,,,,,
P358,Polylactic acid,,,,,,,
P358,Elastomer,,,,,,,
P358,Hydrogel,,,,,,,
P358,Polyethylene,,,,,,,
P359,Polyimide,,,,,,,
P359,Self-healing,,,,,,,
P359,Polyurethane,,,,,,,
P359,Polylactic acid,,,,,,,
P359,PEG,,,,,,,
P359,Elastomer,,,,,,,
P359,SBR,,,,,,,
P359,Polyethylene,,,,,,,
P360,Polylactic acid,,,,,,,
P360,Polyimide,,,,,,,
P360,Polyurethane,,,,,,,
P360,Polyethylene,,,,,,,
P361,Polyimide,,,,,,,
P361,Polyurethane,,,,,,,
P361,Polylactic acid,,,,,,,
P361,Elastomer,,,,,,,
P361,Polyethylene,,,,,,,
P362,Polyimide,,,,,,,
P362,Polyurethane,,,,,,,
P362,Polysulfide,,,,,,,
P362,Polylactic acid,,,,,,,
P362,Elastomer,,,,,,,
P362,Polyethylene,,,,,,,
P363,Polyimide,,,,,,,
P363,Polyacrylate,,,,,,,
P363,Polyurethane,,,,,,,
P363,Polylactic acid,,,,,,,
P363,PEG,,,,,,,
P363,Polyamide,,,,,,,
P363,Polyethylene,,,,,,,
P364,Polyimide,,,,,,,
P364,Polyurethane,,,,,,,
P364,Polylactic acid,,,,,,,
P364,Chitosan,,,,,,,
P364,Alginate,,,,,,,
P364,Gelatin,,,,,,,
P364,PEG,,,,,,,
P364,Elastomer,,,,,,,
P364,Hydrogel,,,,,,,
P364,Polyethylene,,,,,,,
P365,Polyimide,,,,,,,
P365,Polyamide,,,,,,,
P365,Polyurethane,,,,,,,
P365,Polylactic acid,,,,,,,
P365,PEG,,,,,,,
P365,Elastomer,,,,,,,
P365,Polyethylene,,,,,,,
P366,Polyimide,,,,,,,
P366,Polyurethane,,,,,,,
P366,Polylactic acid,,,,,,,
P366,PEG,,,,,,,
P366,Elastomer,,,,,,,
P366,Polyethylene,,,,,,,
P367,Polyimide,,,,,,,
P367,Polyethylene,,,,,,,
P367,Polyurethane,,,,,,,
P367,Polylactic acid,,,,,,,
P367,PEG,,,,,,,
P367,Block copolymer,,,,,,,
P368,Polyimide,,,,,,,
P368,Self-healing,,,,,,,
P368,Polyurethane,,,,,,,
P368,Polylactic acid,,,,,,,
P368,PDMS,,,,,,,
P368,PEG,,,,,,,
P368,Elastomer,,,,,,,
P368,Hydrogel,,,,,,,
P368,SBR,,,,,,,
P368,Polyethylene,,,,,,,
P369,Polyimide,,,,,,,
P369,Polysiloxane,,,,,,,
P369,Polyurethane,,,,,,,
P369,Polylactic acid,,,,,,,
P369,Elastomer,,,,,,,
P369,Polyethylene,,,,,,,
P370,Polyimide,,,,,,,
P370,Polyethylene,,,,,,,
P370,Polyurethane,,,,,,,
P370,Polylactic acid,,,,,,,
P370,Elastomer,,,,,,,
P370,Block copolymer,,,,,,,
P371,Polyimide,,,,,,,
P371,Self-healing,,,,,,,
P371,Polyurethane,,,,,,,
P371,Ionogel,,,,,,,
P371,Polylactic acid,,,,,,,
P371,Elastomer,,,,,,,
P371,PVDF,,,,,,,
P371,Polyethylene,,,,,,,
P372,Polyimide,,,,,,,
P372,Polyacrylate,,,,,,,
P372,Polyurethane,,,,,,,
P372,Polylactic acid,,,,,,,
P372,PEG,,,,,,,
P372,Polyethylene,,,,,,,
P373,Polyimide,,,,,,,
P373,Self-healing,,,,,,,
P373,Polyurethane,,,,,,,
P373,Ionogel,,,,,,,
P373,Polylactic acid,,,,,,,
P373,Ionic liquid,,,,,,,
P373,Elastomer,,,,,,,
P373,Polyethylene,,,,,,,
P374,Polyimide,,,,,,,
P374,Polyethylene,,,,,,,
P374,Polythiophene,,,,,,,
P374,Polyamide,,,,,,,
P374,Polyurethane,,,,,,,
P374,Polylactic acid,,,,,,,
P374,Elastomer,,,,,,,
P374,Block copolymer,,,,,,,
P375,Polyimide,,,,,,,
P375,Block copolymer,,,,,,,
P375,Self-healing,,,,,,,
P375,Polyurethane,,,,,,,
P375,Polyamide,,,,,,,
P375,Polylactic acid,,,,,,,
P375,PDMS,,,,,,,
P375,PCL,,,,,,,
P375,PEG,,,,,,,
P375,Shape memory polymer,,,,,,,
P375,Polyester,,,,,,,
P375,Elastomer,,,,,,,
P375,Polyethylene,,,,,,,
P376,Polylactic acid,,,,,,,
P376,Polyimide,,,,,,,
P376,Polyurethane,,,,,,,
P376,Polyethylene,,,,,,,
P377,Polyimide,,,,,,,
P377,Polyacrylate,,,,,,,
P377,Polyurethane,,,,,,,
P377,Polylactic acid,,,,,,,
P377,PEG,,,,,,,
P377,Polyester,,,,,,,
P377,Elastomer,,,,,,,
P377,Polyethylene,,,,,,,
P378,Polyimide,,,,,,,
P378,Self-healing,,,,,,,
P378,Polyurethane,,,,,,,
P378,Polyelectrolyte,,,,,,,
P378,Polylactic acid,,,,,,,
P378,Elastomer,,,,,,,
P378,Hydrogel,,,,,,,
P378,Polyethylene,,,,,,,
P379,Polyimide,,,,,,,
P379,Polyacrylate,,,,,,,
P379,Polyamide,,,,,,,
P379,Polyurethane,,,,,,,
P379,Polylactic acid,,,,,,,
P379,Polyester,,,,,,,
P379,PVDF,,,,,,,
P379,Polyethylene,,,,,,,
P380,Furan,,,,,,,
P380,Polyimide,,,,,,,
P380,Self-healing,,,,,,,
P380,Polyurethane,,,,,,,
P380,Polylactic acid,,,,,,,
P380,PEG,,,,,,,
P380,SBR,,,,,,,
P380,Polyethylene,,,,,,,
P381,Polyimide,,,,,,,
P381,Polyurethane,,,,,,,
P381,Polylactic acid,,,,,,,
P381,PCL,,,,,,,
P381,PEG,,,,,,,
P381,Shape memory polymer,,,,,,,
P381,Polyester,,,,,,,
P381,Elastomer,,,,,,,
P381,Polyethylene,,,,,,,
P382,Polyimide,,,,,,,
P382,Polyurethane,,,,,,,
P382,Polylactic acid,,,,,,,
P382,PEG,,,,,,,
P382,Elastomer,,,,,,,
P382,Hydrogel,,,,,,,
P382,SBR,,,,,,,
P382,Polyethylene,,,,,,,
P383,Polyimide,,,,,,,
P383,Polyacrylate,,,,,,,
P383,Polysiloxane,,,,,,,
P383,Polyurethane,,,,,,,
P383,Polylactic acid,,,,,,,
P383,Elastomer,,,,,,,
P383,SBR,,,,,,,
P383,Polyethylene,,,,,,,
P384,Polyimide,,,,,,,
P384,Polyurethane,,,,,,,
P384,Polylactic acid,,,,,,,
P384,Alginate,,,,,,,
P384,PEG,,,,,,,
P384,Elastomer,,,,,,,
P384,Hydrogel,,,,,,,
P384,Polyethylene,,,,,,,
P385,Polyimide,,,,,,,
P385,Self-healing,,,,,,,
P385,Polyurethane,,,,,,,
P385,Ionogel,,,,,,,
P385,Polylactic acid,,,,,,,
P385,Ionic liquid,,,,,,,
P385,Elastomer,,,,,,,
P385,Polyethylene,,,,,,,
P386,Polyimide,,,,,,,
P386,Polyacrylate,,,,,,,
P386,Polythiophene,,,,,,,
P386,Polyurethane,,,,,,,
P386,Polylactic acid,,,,,,,
P386,PEDOT:PSS,,,,,,,
P386,PDMS,,,,,,,
P386,Elastomer,,,,,,,
P386,Polyethylene,,,,,,,
P387,Polyimide,,,,,,,
P387,Polyurethane,,,,,,,
P387,Polylactic acid,,,,,,,
P387,Elastomer,,,,,,,
P387,Polyethylene,,,,,,,
P388,Polyimide,,,,,,,
P388,Polyurethane,,,,,,,
P388,Polylactic acid,,,,,,,
P388,Alginate,,,,,,,
P388,Elastomer,,,,,,,
P388,Hydrogel,,,,,,,
P388,Polyethylene,,,,,,,
P389,Polyimide,,,,,,,
P389,Polyurethane,,,,,,,
P389,Polylactic acid,,,,,,,
P389,Elastomer,,,,,,,
P389,Polyethylene,,,,,,,
P390,Polyimide,,,,,,,
P390,Polyurethane,,,,,,,
P390,Polylactic acid,,,,,,,
P390,Elastomer,,,,,,,
P390,Polyethylene,,,,,,,
P391,Polyimide,,,,,,,
P391,Polyacrylate,,,,,,,
P391,Polysiloxane,,,,,,,
P391,Polyurethane,,,,,,,
P391,Polylactic acid,,,,,,,
P391,Elastomer,,,,,,,
P391,SBR,,,,,,,
P391,Polyethylene,,,,,,,
P392,Polyimide,,,,,,,
P392,Self-healing,,,,,,,
P392,Polyurethane,,,,,,,
P392,Polyelectrolyte,,,,,,,
P392,Polylactic acid,,,,,,,
P392,PEG,,,,,,,
P392,Polyester,,,,,,,
P392,Vitrimer,,,,,,,
P392,Elastomer,,,,,,,
P392,Polyethylene,,,,,,,
P393,Polyimide,,,,,,,
P393,Polyurethane,,,,,,,
P393,Polylactic acid,,,,,,,
P393,PDMS,,,,,,,
P393,PEG,,,,,,,
P393,Elastomer,,,,,,,
P393,Hydrogel,,,,,,,
P393,Polyethylene,,,,,,,
P394,Polyimide,,,,,,,
P394,Polyurethane,,,,,,,
P394,Polylactic acid,,,,,,,
P394,PEG,,,,,,,
P394,Elastomer,,,,,,,
P394,Polyethylene,,,,,,,
P395,Polyimide,,,,,,,
P395,Polyacrylate,,,,,,,
P395,Polysiloxane,,,,,,,
P395,Self-healing,,,,,,,
