paper_id,title,file_name,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate
P365,SMALL-ANGLE X-RAY SCATTERING OF POLYMER,P365_unidentified.pdf,2013,low,partial,figure_caption,measurement,"4 Physical representation of morphological parame-
Chemistry,Volume3,p418,508,520[8].Copyright1976Plenum ters:(a)characteristicdistances,(b)statisticalfeatures,(c)stacking
Press. size,and(d)interfaces planarity.
19.3 SMALL-ANGLE X-RAY SCATTERING same magnitude and differ only in their phase φ, which",Figure 19,,Figure 19,medium,standard,FALSE
P365,SMALL-ANGLE X-RAY SCATTERING OF POLYMER,P365_unidentified.pdf,2013,low,partial,figure_caption,measurement,"6 A (left). Geometry to obtain the scattering vector I(q)= (cid:12)p ∗2(r)•e –iqrdV (19.3)
q. B (right). Wave enlargement: a, Reference wave; b, wave
v
displaced δ(0 < δ < 1); c, wave displaced 1π(δ < 1/2); and
d,wave displaced2π(δ =1). In Equation 19.3, it is observed that the real space (r) and
th",Figure 19,,Figure 19,medium,standard,FALSE
P365,SMALL-ANGLE X-RAY SCATTERING OF POLYMER,P365_unidentified.pdf,2013,low,partial,figure_caption,measurement,"8). This correction is implied, for instance, in the
of the lack of parallelism and monochromaticity of the
use of models of one-dimensional stacking [19]. As I (q)
incident beam [9]. id
hasbeenobtainedfromaone-dimensionalmodel,itcanbe
In SAXS studies of a real sample, all the lamellar
written as I ",Figure 19,,Figure 19,medium,standard,FALSE
P365,SMALL-ANGLE X-RAY SCATTERING OF POLYMER,P365_unidentified.pdf,2013,low,partial,figure_caption,measurement,"5) in which neither fluctuations of
this function convolutes with the Fourier transform of the
density within phases nor interfacial thickness of finite
autoconvolution of the difference between the local and
wide are present, the intensity of dispersion diminishes
the average electronic densities t",Figure 19,,Figure 19,medium,standard,FALSE
P365,SMALL-ANGLE X-RAY SCATTERING OF POLYMER,P365_unidentified.pdf,2013,low,partial,figure_caption,measurement,"9 [11]. The E =(2π)1/2σ (19.26)
smoothing function is then Gaussian and H(q) is given by
(cid:15) (cid:16) Another model for the electron density gradient was
– (σ2q2) proposed by Blundell and analyzed by Vonk; it consists
H(q)=e 2 (19.22)
of a linear density change in the interface [21, 28]. In thi",Figure 19,,Figure 19,medium,standard,FALSE
P365,SMALL-ANGLE X-RAY SCATTERING OF POLYMER,P365_unidentified.pdf,2013,low,partial,figure_caption,measurement,"8)[20].IfthecosineFourier electron density function ρ(r) can be described by means
transform of the correlation function is obtained, then of the long period L, the crystalline thickness l c , and
the difference of electronic densities (cid:12)η = ρ − ρ .
(cid:19) c a
∞ The effect of different lamel",Figure 19,,Figure 19,medium,standard,TRUE
P365,SMALL-ANGLE X-RAY SCATTERING OF POLYMER,P365_unidentified.pdf,2013,low,partial,figure_caption,measurement,"11b). Additionally, the position
The presence of a transition zone changes the shape of the
of the maximum provides the periodicity, which denotes
correlationfunctionneartheorigin(Fig.19.11d).However,
the most probable spacing.
the original straight line does not change. This happens
because the thi",Figure 19,,Figure 19,medium,standard,FALSE
P365,SMALL-ANGLE X-RAY SCATTERING OF POLYMER,P365_unidentified.pdf,2013,low,partial,figure_caption,measurement,"A.1 Intensity plot. (Seeinsertforthecolorrepresen-
tationofthefigure.)
60
50
40
30
20
10
0
−10
2q
)q(l
Experimental
Simulated
0.0 0.5 1.0 1.5 2.0 2.5 3.0 3.5
q (nm−1)",Figure 19,,Figure 19,medium,standard,FALSE
P365,SMALL-ANGLE X-RAY SCATTERING OF POLYMER,P365_unidentified.pdf,2013,low,partial,figure_caption,measurement,"A.3 Interference function. (See insert for the color
representationofthefigure.)
simulated and compared with the experimental data to
check for validity of the results (Figs. 19.A.1, 19.A.2,
19.A.3, and 19.A.4).
Finally, and only to show the effect of the statistics,
simulations where performed usin",Figure 19,,Figure 19,medium,standard,FALSE
P365,SMALL-ANGLE X-RAY SCATTERING OF POLYMER,P365_unidentified.pdf,2013,low,partial,figure_caption,measurement,"A.5 Statisticaleffectontheintensityplot.(Seeinsert
forthecolorrepresentationofthefigure.)
160
140
120
100
80
60
40
20
0
−20
2q
)q(l
2
0
−2
Experimental
Simulated(s1 = s2 = 1.0)
Simulated(s1 = s2 = 2.0)
−4 S
S
i
i
m
m
u
u
l
l
a
a
t
t
e
e
d
d
(s1 = s2 = 2.5)
0.0 0.5 1.0 1.5 2.0 2.5 3.0 3.5 4.0
q (nm−1",Figure 19,,Figure 19,medium,standard,FALSE
P365,SMALL-ANGLE X-RAY SCATTERING OF POLYMER,P365_unidentified.pdf,2013,low,partial,figure_caption,measurement,"A.7 Statisticaleffectontheinterferencefunction.(See
insertforthecolorrepresentationofthefigure.)
40 Experimental
Simulated(s1 = s2 = 1.0)
Simulated(s1 = s2 = 2.0)
20 Simulated(s1 = s2 = 2.5) Simulated
0
−20
−40
0 5 10 15 20 25
r (nm)
)r(
g 1",Figure 19,,Figure 19,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,conclusion,general,and Outlook 11167 SAXShasbeenfrequentlyusedtostudyothertypesofparticles,conclusion section,end,conclusion,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,excerpt,general,"scattering(SAXS,WAXS),respectively.Herein,wefocusontheuseofSAXStoexamine nanoscale particulate systems. We provide a theoretical foundation for X-ray scattering,",line 12,1,saxs,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,excerpt,general,"geometries are addressed, as well as the combination of SAXS with other X-ray and non-X-raycharacterization tools.Weconcludewithanexaminationofseveralkeyareas",line 18,1,saxs,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,excerpt,general,2.4. Software Packages for SAXS Analysis 11131 5.1. SAXS Simulation Using Atomistic Models 11150,line 33,1,saxs,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,excerpt,general,5.1. SAXS Simulation Using Atomistic Models 11150 3.Particle Scattering 11131,line 34,1,saxs,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,excerpt,general,5.2. SAXS and WAXS: Total Scattering Simula- 3.1. General Theory 11131,line 36,1,saxs,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,excerpt,general,3.2.1. Form Factor of Solid Particles 11132 6.1. Reflection and Refraction in GISAXS 11151 3.2.2. Particle Size Distribution Analysis 11133 6.2. Indexing with Two-Beam Diffraction 11152,line 41,2,saxs,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,performance_data,measurement,FWHM: 1,text extraction,,performance,medium,standard,TRUE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"Schematicfortheopticalcomponentsofthe12ID-BSAXS I particle = I particle/solv/cell − I solv/cell (4)
beamline at the Advanced PhotonSource (APS).
One typical example of background subtraction for solution
SAXS is displayed in Figure 2.
The 2D area detector is used to collect the angle-resolved
SAXS s",Figure 1,,Figure 1,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"As we will show, the profile can be split 1 N l l′ qr
p l=1 l′=1 ll′ (9)
where r ll′ is the distance between the lth and l′th particles.
Equation 9 is called the Debye formula.
The form factor amplitude F(q) of a geometric object like a
nanoparticlecanbeeitheranalyticallyornumericallycalculated.
By ",Figure 3,,Figure 3,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"Two-dimensional(2D)scatteringimages(intensitiesarein
beam; however, it is often of lower resolution than coherent
logscale)of(a)sphereand(b)cylinder,wheretheaxisofthecylinder
is parallel to the y-axis. The 1D SAXS curves in (c) and (d) are the SAXS. This method assumes that the particles in solution",Figure 4,,Figure 4,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"Form factor scatterings of spherical particles with varying
where
degreeofpolydispersity.Theradiusis10nm,volumefractionis0.01,
andΔρ/r
e
=0.04Å−3.Aruleofthumbisthatwhentheparticleshave
z + x
asize polydispersity of ≥15%, the form factor oscillations smear out. R x = z + 1 R 0 (28)
theformfactorscatt",Figure 6,,Figure 6,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"Calculated form factor scatterings of objects with various
metal precursors. When particles nucleate, both f and Q will
dimensionsandsharpinterfaces.TheR oftheisometricparticleis1 p
g increase. During the growth phase, f will remain constant
nm. The cylinder has a diameter of 2.8 nm (R of 1nm) and l",Figure 8,,Figure 8,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"Derivationoftheformfactoramplitudeofacore−shellparticleusingthelinearitypropertyofFouriertransform.Seetextandeq39for
definitions of parameters.
nanoparticle research, paying special attention to structures of In SANS, the solvent is often replaced with a deuterated or
binary composition. mixed compo",Figure 10,,Figure 10,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"(a)TEMimageofas-synthesizedFeO nanoparticles.(b)ExperimentalandsimulatedSAXSspectraofFeO nanoparticlesdispersedin
2 3 2 3
toluene. (a, b) Reprinted from ref 120.Copyright 2013 American Chemical Society. (c) ASAXS of FeO (core)−γ-MnO (shell) nanoparticles
3 4 2 3
measured at both Fe and Mn K-edges. (",Figure 12,,Figure 12,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"(a)SEMimageof15 nmDNA-conjugated gold nanoparticles (DNA−AuNPs) hybridizedtoDNA modifiedsubstrates. (b)Structure
factors calculated from SEM and experimental SAXS data. (c) The pair distribution function calculated from the structure factor in (b) shows
sharperpeaksandclearerhexagonalsymmetrythanthe",Figure 14,,Figure 14,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"(a) SAXS S(q) for DNA−AuNP superlattices annealed at
β strain = 4e tanθ (51) various temperatures. (b) Williamson−Hall analysis to deconvolute
where β is the peak integral breadth, split into contributions peak broadening arising from grain size (intercept) and microstrain
(slope) by plotting β vs p",Figure 17,,Figure 17,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"SuperparticlesmadefromsphericalFeO (a)andPbSe(b),aswellasrodlikeCdSe/CdS(c)andcubicFeO (d).(a)Modifiedfromref
3 4 3 4
196.Copyright2013AmericanChemicalSociety.(b)Modifiedfromref197.Copyright2012AmericanChemicalSociety.(c)Modifiedfromref
198.Copyright 2009 American Chemical Society. (d) Modified from",Figure 19,,Figure 19,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"(a)Sampleconfigurationinasectionparalleltothebeam. silica oligomers adsorbed to the CTAB micelle surface, which
(b) Typical apparent intensity of a two-length-scale porous system ledtoareductionoftheintermicellarrepulsionandresultedin
(water-alteredglass).Threeregionsareidentified:(I)alowqPorod’s
mi",Figure 21,,Figure 21,medium,standard,FALSE
P366,"Tao Li, Andrew J. Senesi, and Byeongdu Lee",P366_unidentified.pdf,2016,medium,partial,figure_caption,measurement,"Here, I(q)
example,primaryparticlesmaybearrangedintoclusterswhich
in turn may be arranged into short lines. These lines may be
finally assembled into dendrimer-like structures.218 Each
component of this multilevel hierarchical aggregate produces
itsownscattering(Figure22b,d).InFigure22b,weemphasize
",Figure 23,,Figure 23,medium,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,abstract,general,"Polyureas, formed by the rapid reaction between isocyanates
and diamines, are attractive for various applications due to their outstanding
mechanical properties, which can be tuned by varying component chemistry,
molecular weight, and stoichiometry. Polyureas synthesized from a modified
methylene diphenyl diisocyanate (Isonate 143 L) and polytetramethylene
oxide-di-p-aminobenzoate (Versalink P1000) are widely utilized and inves-
tigatedforenergyabsorbingapplicationssuchasimpactmitigationandballi",abstract section,1,abstract,high,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,conclusion,general,"intimate association with hard segments. The latter contains
some trifunctional units (chemical cross-links), as well as urea Previously it was shown that while high strain rates induce
groups capable of forming hydrogen bonds with the ether primarily an elastic response, with only modest permanent
oxygen atoms on the soft segments. changesinmorphologyandsampledimensions,thesituationis
Figure 12 shows the full width at half-maximum of the quite different for slow extension of elastomeric polyure",conclusion section,end,conclusion,high,high_relevance_pu,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,excerpt,general,"small-angle X-ray scattering to investigate amorphous segment and hard domainorientation,andbroadbanddielectricspectroscopyforinterrogationof",line 28,1,small-angle,medium,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,excerpt,measurement,"tion,wide-angleX-raydiffraction(WAXD)patternsweremeasuredon Chain Orientation: Wide-Angle X-ray Diffraction. The",line 77,2,wide-angle,medium,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,excerpt,general,"Chain Orientation: Wide-Angle X-ray Diffraction. The aRigakuDMAX/rapidmicrodiffractometerintransmissionmode,using",line 78,2,wide-angle,medium,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,excerpt,general,"Small-angleX-rayscattering(SAXS)experimentswereusedtoexplore tropic scattering, with slightly stronger scattered intensity harddomainorientationandanychangesinunlikesegmentmixing.The on the equator, giving rise to a broad amorphous halo in the",line 81,3,saxs,medium,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,excerpt,general,"SAXSdatawerecollectedusingaMolecularMetrologyinstrumentwith azimuthally averaged one-dimensional WAXD profiles shown aCuKαradiationsource(λ=0.154nm)at45kVand66mA,using",line 83,3,saxs,medium,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,excerpt,general,polyethylene (S-2907) secondary standard.19 SAXS and WAXD mea- 2D X-ray diffraction patterns after relaxation from various,line 90,3,saxs,medium,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,performance_data,measurement,Dielectric constant: 0,text extraction,,performance,medium,standard,TRUE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,figure_caption,measurement,"As the extension ratio increases, the scattered
atwo-dimensionalmultiwiredetectorwithasample-to-detectordistance intensitybecomesconcentratedontheequator,indicatingthat
of1.5m.Absolutescatteredintensitiesweredeterminedbycomparing the(amorphous)segmentsareincreasinglyorientedalong the
the spectra of ",Figure 3,,Figure 3,medium,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,figure_caption,measurement,"2DWAXDpatterns:(toprow)undeformedpolyureaandpolyureaat100%,200%,300%and400%strain;(bottomrow)polyureasafter
relaxation. The deformation direction isvertical.
domain reorganization and orientation due to stress transferred
from oriented soft segments.21,25
Inadditiontothestrongscatteredintensityonthe",Figure 2,,Figure 2,medium,high_relevance_pu,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,figure_caption,measurement,"WAXDscatteredintensityprofilesasafunctionof2θ(bottom
mains are oriented (plastically deformed) at high strains, with
totop):undeformed,100%,200%,300%,and400%strain.Key:solid
negligible relaxation after removal of the strain. This is distinct
lines, deformed samples; dashed lines, samples after relax",Figure 3,,Figure 3,medium,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,figure_caption,measurement,"2DSAXSpatternsofpolyurea:(toprow)undeformedanddeformedtovarioustensilestrains;(bottomrow)relaxedafterdeformation.
Vertical deformation direction.",Figure 5,,Figure 5,medium,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,figure_caption,measurement,"Background corrected absolute scattering intensity (azimuthally averaged) vs q (a) under uniaxial extension and (b) relaxed after
deformation.
degree of microphase separation (equal to zero for complete where ϕ and ϕ are the respective volume fractions of hard
hs ss
mixing and unity for phase-separa",Figure 7,,Figure 7,medium,high_relevance_pu,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,figure_caption,measurement,"Dielectriclossspectraofdry(opensymbols)andhydrated H-bond breakage between the urea segments, thus exposing
(filled symbols) polyurea at 298 K,undeformed and at 400% strain. additional, highly polar, hydration sites.
WefitthedielectricspectratoasumofaHavriliak−Negami
peraturerangestudied,thechainseg",Figure 8,,Figure 8,medium,standard,FALSE
P369,Microstructure and Segmental Dynamics of Polyurea under Uniaxial,P369_unidentified.pdf,2012,medium,good,figure_caption,measurement,"Glass transition temperature and fragility of uniaxially
deformed polyurea (defined as the temperature where the segmental
relaxation time is 100 s)as a function of applied strain.
glass transition temperature (defined as the temperature at
which τ = 100 s). Strain has no effect on f , but significa",Figure 11,,Figure 11,medium,standard,TRUE
P372,"Polymer Vol.38No.18,pp.4571-4575,1997",P372_unidentified.pdf,1996,low,partial,conclusion,interpretation,"12 I I
A
I Ruland’s theory was applied to analyse the SAXS data
1 - A for PEGDA/DEGBA IPN system. The interphase thick-
A m 75125 ness was probed. It was found that the interphase
10- * . 50/50 thickness did not exist in this system. The results imply
l that the interface isvery sharp. Because of this, a fractal
A 25/75
9 - l : A concept wasintroduced to study the scattering behaviour
of a rough interface with sharp boundaries. Results
l A
show that there are length scales where the scattering
8",conclusion section,end,conclusion,medium,standard,FALSE
P372,"Polymer Vol.38No.18,pp.4571-4575,1997",P372_unidentified.pdf,1996,low,partial,excerpt,general,SAXS measurementsof the interface in polyacrylate and epoxy interpenetrating,line 5,1,saxs,medium,standard,FALSE
P372,"Polymer Vol.38No.18,pp.4571-4575,1997",P372_unidentified.pdf,1996,low,partial,excerpt,interpretation,polyacrylateandepoxyweredeterminedusingsmall-angleX-rayscattering(SAXS)intermsofthetheory proposedbyRuland.Thethicknesswasfoundto benonexistentforthesamplesat variouscompositions,line 13,1,saxs,medium,standard,FALSE
P372,"Polymer Vol.38No.18,pp.4571-4575,1997",P372_unidentified.pdf,1996,low,partial,excerpt,method,SAXS isauseful experiment method in the determina- yardstick used to measure the property exists. The main,line 34,1,saxs,medium,standard,FALSE
P372,"Polymer Vol.38No.18,pp.4571-4575,1997",P372_unidentified.pdf,1996,low,partial,excerpt,method,"Especially, SAXS has been used to obtain information behaviour. Many methods based on fractal concepts",line 40,1,saxs,medium,standard,FALSE
P372,"Polymer Vol.38No.18,pp.4571-4575,1997",P372_unidentified.pdf,1996,low,partial,excerpt,measurement,"small-angle X-ray scattering (SAXS), small-angle neutron PEGDA/DGEBA IPNs and obtained a satisfactory",line 45,2,saxs,medium,standard,FALSE
P372,"Polymer Vol.38No.18,pp.4571-4575,1997",P372_unidentified.pdf,1996,low,partial,excerpt,general,"by TEM, d.m.a., etc.6. When the SAXS data of IPNs silicas, coals, and aerogels, etc., including the determina-",line 50,2,saxs,medium,standard,FALSE
P372,"Polymer Vol.38No.18,pp.4571-4575,1997",P372_unidentified.pdf,1996,low,partial,figure_caption,measurement,"Therefore,
A the positive intercepts shown in Figure 2 do not result
A
L- from the lower estimate ofthe background contribution.
AA Plots ofln[1Ss4]vs.~’for desmeared scattering data are
.A
shown inFigure3 According to equation (4), such plots
w will give negative slopes for IPNs with diffuse domain",Figure 1,,Figure 1,medium,standard,FALSE
P372,"Polymer Vol.38No.18,pp.4571-4575,1997",P372_unidentified.pdf,1996,low,partial,figure_caption,measurement,"According to equation (7), this plot should give a Figure 3 Plot to evaluate the interracial thickness parameter, a
negative intercept for PEGDA/DGEBA IPNs with a according toequation (5).ln(s41) (withI from whichthebackground,
1~,hasbeensubtracted) isplotted against s*.For thesakeofclarity, the
dif",Figure 2,,Figure 2,medium,standard,FALSE
P376,NuclearInstrumentsandMethodsinPhysicsResearchA467–468(2001)1005–1009,P376_unidentified.pdf,2001,medium,good,abstract,general,"This article provides an overview of recent developments in time-resolved small-angle X-ray scattering on the high
brilliancebeamline(ID02)attheESRF.WiththeimageintensifiedCCDdetectorandthefullphotonflux,itispossible
toobtainagoodscatteringcurveofaveryweaklyscatteringbiologicalsamplewithonly0.1sofacquisition.Forintense
scatteringsamples,thelongestcameralength(10m)allowstoaccessd-spacingsupto1mm.ThehighresolutionBonse–
Hartsetupextends the spatialrangeup to 5mm. #2001Elsevier Science B.V.Allright",abstract section,1,abstract,high,standard,TRUE
P376,NuclearInstrumentsandMethodsinPhysicsResearchA467–468(2001)1005–1009,P376_unidentified.pdf,2001,medium,good,conclusion,general,"[1] P.Bo.secke,Rev.Sci.Instrum.63(1992)438.
The high-brilliance beamline ID02 at the ESRF [2] J. Swislow, Certified Scientific Software, Cambridge, MA
02139,USA,1999.
is now fully dedicated to SAXS/WAXS and
[3] P.Bo.secke,O.Diat,J.Appl.Crystallogr.30(1997)867.
USAXS experiments: (a) conventional 2d SAXS/
[4] A.P. Hammersley, S.O. Svensson, A. Thompson, Nucl.
WAXS pinhole camera and (b) fast scanning Instr.andMeth.inPhys.Res.A346(1994)312.
Bonse–Hart USAXS camera. With the high [5] J.S. Pedersen,",conclusion section,end,conclusion,high,standard,FALSE
P376,NuclearInstrumentsandMethodsinPhysicsResearchA467–468(2001)1005–1009,P376_unidentified.pdf,2001,medium,good,excerpt,general,SAXS and USAXS on the high brilliance beamline at the ESRF,line 2,1,saxs,medium,standard,FALSE
P376,NuclearInstrumentsandMethodsinPhysicsResearchA467–468(2001)1005–1009,P376_unidentified.pdf,2001,medium,good,excerpt,general,"This article provides an overview of recent developments in time-resolved small-angle X-ray scattering on the high brilliancebeamline(ID02)attheESRF.WiththeimageintensifiedCCDdetectorandthefullphotonflux,itispossible",line 8,1,small-angle,medium,standard,FALSE
P376,NuclearInstrumentsandMethodsinPhysicsResearchA467–468(2001)1005–1009,P376_unidentified.pdf,2001,medium,good,excerpt,general,"toobtainagoodscatteringcurveofaveryweaklyscatteringbiologicalsamplewithonly0.1sofacquisition.Forintense scatteringsamples,thelongestcameralength(10m)allowstoaccessd-spacingsupto1mm.ThehighresolutionBonse–",line 10,1,dsc,medium,standard,TRUE
P376,NuclearInstrumentsandMethodsinPhysicsResearchA467–468(2001)1005–1009,P376_unidentified.pdf,2001,medium,good,excerpt,general,"Keywords: SAXS;USAXS;Time-resolvedsmall-anglescattering 1. Introduction width at half maximum) beam size,",line 14,1,saxs,medium,standard,FALSE
P376,NuclearInstrumentsandMethodsinPhysicsResearchA467–468(2001)1005–1009,P376_unidentified.pdf,2001,medium,good,excerpt,general,designed for small-angle X-ray scattering (SAXS) can be varied between 8 and 17keV but the usingahighlymonochromaticbeamwithverylow experimentsareusuallydoneat12.5keVwherethe,line 18,1,saxs,medium,standard,FALSE
P376,NuclearInstrumentsandMethodsinPhysicsResearchA467–468(2001)1005–1009,P376_unidentified.pdf,2001,medium,good,excerpt,general,lineisnowfullydedicatedfortime-resolvedSAXS and combined SAXS and wide-angle X-ray,line 21,1,saxs,medium,standard,FALSE
P376,NuclearInstrumentsandMethodsinPhysicsResearchA467–468(2001)1005–1009,P376_unidentified.pdf,2001,medium,good,performance_data,measurement,FWHM: 4,text extraction,,performance,medium,standard,TRUE
P376,NuclearInstrumentsandMethodsinPhysicsResearchA467–468(2001)1005–1009,P376_unidentified.pdf,2001,medium,good,figure_caption,measurement,"The performance of
the beamline optics is described in a previous The scattering vector range that is typically
publication [1]. Typical photon flux routinely accessible by the pinhole SAXS camera is
obtained at the sample position is (cid:1)1013 10(cid:3)2nm(cid:3)14q410nm(cid:3)1, where q is defin",Figure 1,,Figure 1,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,abstract,method,"Unlike traditional macromolecules, supramolecular poly-
mers are assemblies composed of individual monomeric units that are
connected not by covalent bonds but through reversible, noncovalent
interactions. This fundamental distinction from conventional polymers
endows them with a wide range of novel and tunable properties, such as
intrinsic dynamic reversibility, responsiveness to external stimuli (e.g.,
temperature,pH,light,andchemicalenvironment),self-healingcapability,
and the ability to unde",abstract section,1,abstract,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,excerpt,method,"XRD,SAXS,WAXS,etal.),microscopies(AFM,SEM,TEM,CLSM,etal.)andmethodsusedintraditionalpolymers(SEC,VPO, TGA, DSC, et al.). Due to the complexity and multifaceted nature of supramolecular systems, no single technique is capable of",line 23,1,saxs,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,excerpt,general,"TGA, DSC, et al.). Due to the complexity and multifaceted nature of supramolecular systems, no single technique is capable of providingacompleteandunambiguousdescription.Therefore,acombinationofcomplementarytechniquesistypicallyrequiredto",line 24,1,dsc,medium,standard,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,excerpt,general,"1. INTRODUCTION stacking, hydrogen bonding, metal coordination, van der Waals forces, hydrophobic effects or host−guest interactions",line 29,1,hydrogen bond,medium,high_relevance_pu,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,excerpt,general,"architectures, including, directional hydrogen bonding motifs, metal−ligand coordination complexes, π−π stacking inter-",line 128,4,hydrogen bond,medium,high_relevance_pu,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,excerpt,general,"2.2. Classification of Supramolecular Polymers Based on forces, including π−π stacking, hydrogen bonding, metal the Structure of Monomers coordination and host−guest interactions, etc. Although",line 223,6,hydrogen bond,medium,high_relevance_pu,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,excerpt,general,Discotic (D type) monomers are usually composed of one covalent and ionic bonds. A single hydrogen bond (about 5− planar disc-shaped core and a set of flexible side-chains 30 kJ/mol) is not strong enough to form stable SPs. When,line 229,6,hydrogen bond,medium,high_relevance_pu,FALSE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,performance_data,measurement,d-spacing: 0.47 nm,text extraction,,performance,medium,standard,TRUE
P380,How to Characterize Supramolecular Polymers: A User Guide,P380_unidentified.pdf,2008,medium,partial,figure_caption,measurement,"78
to assemble monomeric units into extended polymeric
architectures, including, directional hydrogen bonding motifs,
metal−ligand coordination complexes, π−π stacking inter-
actions, hydrophobic effects, electrostatic attractions and
host−guest recognitions. Each of these interactions offers
distin",Figure 1,,Figure 1,medium,high_relevance_pu,FALSE
