paper_id,title,file_name,year,priority,extraction_quality,evidence_type,evidence_text,page_est,keyword,confidence
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,figure_caption,"(a)FTIRspectra,(b)Schematicdiagramofpeakfittingforhydrogenbondingdegree,(c)WAXDcurves,(d)DSCcurves,(e)1DSAXS
profilesalongside2DSAXSpatterns,and (f)TEM images.
yet achieves a deliberately engineered, multilevel micro- PU films exhibited a uniform milky-white appearance (Figure
structure through prec",,Figure 1,medium
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,figure_caption,"MechanicalperformanceofthePPA−PUandPHA−PUelastomers.(a)Stress−straincurves.(b)ThevaluesoftoughnessandYoung’s
modulus. (c) Comparison of the Young’s modulus and tensile strength with other reports. (d) Stress−strain curves of unnotched and notched
samplestested atanextension speed of 50mm/min.(e)Cycl",,Figure 3,medium
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,figure_caption,"AFM modulus analysis in QNM mode. AFM modulus image of pristine sample: (a) PPA−PU-pristine, (b) PHA−PU-pristine. Peak
fitting of AFM modulus distribution curve of pristine sample: (c) PPA−PU, (d) PHA−PU. Recoloring AFM modulus image: (e) PPA−PU-
pristine,(f)PHA−PU-pristine,(g)PPA−PU-6150cycles,(h)P",,Figure 5,medium
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,figure_caption,"(a)DSCcurveswithdifferentcyclesofthePHA−PU.SAXScurveswithdifferentcycles:(b)PPA−PUand(c)PHA−PU.(d)Structural
evolutionofspheruliticstructuresduringcyclicloading,takingthePHA−PUasanexample,alongwiththerelatedstructuralparametersoflamellar
bundles.(e)Statistical analysis of longperiod, and transitionl",,Figure 7,medium
P439,Multiscale Structural Evolution Governing Fatigue Resistance in,P439_unidentified.pdf,2025,medium,good,figure_caption,"Schematic diagram of the evolution of structure morphology during cyclic stretching process: (a) soft-segment noncrystalline system
(PPA−PU)and (b)soft-segment crystallinesystem (PHA−PU).
periodshortens.AFMfurtherrevealedacontinuousincreasein cultured directly on PHA−PU membranes exhibited prolifer-",,Figure 9,medium
P452,"A stretchable, mechanically robust polymer",P452_unidentified.pdf,2023,low,partial,excerpt,"A stretchable, mechanically robust polymer exhibiting shape-memory-assisted self-",1,mechanical,medium
P452,"A stretchable, mechanically robust polymer",P452_unidentified.pdf,2023,low,partial,excerpt,"typicallyexhibitinferiormechanicalproperties.Therefore,thepresentstudyis aimedatsynthesizingapolyurethane–ureaelastomerwithexcellent",1,mechanical,medium
P452,"A stretchable, mechanically robust polymer",P452_unidentified.pdf,2023,low,partial,excerpt,"mechanicalpropertiesandshape-memory-assistedself-healingbehavior.In particular,theintroductionofcoordinationandhydrogenbondsintoelasto-",1,mechanical,medium
P452,"A stretchable, mechanically robust polymer",P452_unidentified.pdf,2023,low,partial,excerpt,"merleadstotheoptimalelastomerexhibitinggoodmechanicalproperties (strength,76.37MPa;elongationatbreak,839.10%;toughness,308.63MJm−3)",1,mechanical,medium
P452,"A stretchable, mechanically robust polymer",P452_unidentified.pdf,2023,low,partial,excerpt,"(strength,76.37MPa;elongationatbreak,839.10%;toughness,308.63MJm−3) owingtothephasedenergydissipationmechanisminvolvingvarioussupra-",1,toughness,medium
