paper_id,title,file_name,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate
P338,"CiteThis:Macromolecules2019,52,9000−9011 pubs.acs.org/Macromolecules",P338_unidentified.pdf,2019,medium,good,excerpt,general,"electroactive materials for actuation, sensor, and artificial muscle applications. In an effort to disclose the formation",line 28,1,electroactive,medium,standard,FALSE
P338,"CiteThis:Macromolecules2019,52,9000−9011 pubs.acs.org/Macromolecules",P338_unidentified.pdf,2019,medium,good,excerpt,interpretation,"ferroelectric phase transitions to their dielectric, ferroelectric, and electromechanical performances, a new model combining both the Maxwell stress and electrostrictive effect is proposed.",line 33,1,ferroelectric,medium,standard,FALSE
P338,"CiteThis:Macromolecules2019,52,9000−9011 pubs.acs.org/Macromolecules",P338_unidentified.pdf,2019,medium,good,performance_data,measurement,Crystallinity: 100,text extraction,,performance,medium,standard,TRUE
P338,"CiteThis:Macromolecules2019,52,9000−9011 pubs.acs.org/Macromolecules",P338_unidentified.pdf,2019,medium,good,performance_data,measurement,Dielectric constant: 1,text extraction,,performance,medium,standard,TRUE
P338,"CiteThis:Macromolecules2019,52,9000−9011 pubs.acs.org/Macromolecules",P338_unidentified.pdf,2019,medium,good,figure_caption,measurement,"DSCresultsofas-castP(VDF−TrFE−CTFE)terpolymers:(a)firstheatingcircleatascanningrateof10°C/min;(b)secondheatingcircle
atthesamescanningrateof10°C/minafteraquickcoolingtreatment(20°C/min);and(c)firstheatingcircleofVTrCTs-Sattherateof10°C/min.
wide-angle X-ray diffraction (WAXD) spectra were obtained o",Figure 1,,Figure 1,medium,standard,FALSE
P338,"CiteThis:Macromolecules2019,52,9000−9011 pubs.acs.org/Macromolecules",P338_unidentified.pdf,2019,medium,good,figure_caption,measurement,"FTIR spectra of P(VDF−TrFE−CTFE) terpolymer films: PVDFinαphaseutilizedasastandard.TableS4summarizesthe
(a)as-castsamplesand(b)uniaxiallystretchedsamples.
RFP and NFP contents of the samples calculated by the peak
deconvolutionof1D-WAXDspectra(showninFigureS6)using
Jade XRD analysis software. As sho",Figure 2,,Figure 2,medium,standard,FALSE
P338,"CiteThis:Macromolecules2019,52,9000−9011 pubs.acs.org/Macromolecules",P338_unidentified.pdf,2019,medium,good,figure_caption,measurement,"ε′asafunctionoftemperaturemeasuredat1Vbiasforas-castP(VDF−TrFE−CTFE)filmsandtheuniaxiallystretchedsamples:(a,b)
r
VTrCT-0,(c,d)VTrCT-4,(e,f)VTrCT-7,(g,h)VTrCT-10,and(i,j)VTrCT-12.
temperature is lowered from 110 °C to about 70 °C, which significantly. Especially, the dielectric performance of the
ag",Figure 4,,Figure 4,medium,standard,FALSE
P338,"CiteThis:Macromolecules2019,52,9000−9011 pubs.acs.org/Macromolecules",P338_unidentified.pdf,2019,medium,good,figure_caption,measurement,"Permittivity ((∂D/∂E)/ε) under high electric fields calculated from the D−E loops for as-cast P(VDF−TrFE−CTFE) films and the
0
uniaxiallystretchedsamples:(a)VTrCT-7;(b)VTrCT-10;and(c)VTrCT-12.",Figure 6,,Figure 6,medium,standard,FALSE
P338,"CiteThis:Macromolecules2019,52,9000−9011 pubs.acs.org/Macromolecules",P338_unidentified.pdf,2019,medium,good,figure_caption,measurement,"Strain(S)asafunctionof(a)Eand(b)P2measuredat10Hzandroomtemperatureforas-castP(VDF−TrFE−CTFE)filmsandthe
3
uniaxiallystretchedsamples.Asshownin(b),thelinesandelectrostrictivecoefficient,Q,arethefittingresultsofeq2.
orientation of NFP. The electric field-induced strain curve of thatthestrainofterpolym",Figure 8,,Figure 8,medium,standard,FALSE
P338,"CiteThis:Macromolecules2019,52,9000−9011 pubs.acs.org/Macromolecules",P338_unidentified.pdf,2019,medium,good,figure_caption,measurement,"thickness, which is mainly taking place in the polymer chain
After stretching, E of all of the terpolymers is significantly relatedtothechainconformationchange.Equation2isusually
a
reducedthanthatoftheas-castones,whichagreeswellwiththe usedtocalculatetheelectrostrictivestrain(S ).However,ithas
E
red",Figure 8,,Figure 8,medium,standard,FALSE
P338,"CiteThis:Macromolecules2019,52,9000−9011 pubs.acs.org/Macromolecules",P338_unidentified.pdf,2019,medium,good,figure_caption,measurement,"Experimental strain (S) and fitted S , S , and S as a function of E for the stretched samples and both the Maxwell stress and
3 3,Cal M E
electrostrictioneffectcontributionpercentages:(a,b)VTrCT-7-S;(c,d)VTrCT-10-S;and(e,f)VTrCT-12-S.Thecontributionpercentagesare
calculatedbyS /S ×100%andS /S ×100%.",Figure 10,,Figure 10,medium,standard,FALSE
P379,A Close Look at the Local Structure of Functional Polymers:,P379_unidentified.pdf,2025,low,partial,conclusion,finding,"Using a combination of modern high-field, fast MAS NMR
methodologies, we demonstrated here that detailed and quan-
titative information can be obtained on the local order of two
PVDFsofdifferentmolecularweights,includinguniqueinsights
intochaindynamicsandnanoscalespatialdistributionsofseg-
ments of different chain conformations. Clear distinctions are
identifiedforthetwoPVDFs.Thehigh-molecular-weightmate-
rialcomprisesanotablylargerfractionofpolarchainsegments
compared to the PVDF of low M , not",conclusion section,end,conclusion,medium,standard,FALSE
P379,A Close Look at the Local Structure of Functional Polymers:,P379_unidentified.pdf,2025,low,partial,excerpt,general,"The Example of Poly(Vinylidene Fluoride) Henry J. Kantrow, Claire Welton, Neethu Thomas, Vincent Sarou-Kanian, Tomasz Pawlak,",line 4,1,poly(vinylidene,medium,standard,FALSE
P379,A Close Look at the Local Structure of Functional Polymers:,P379_unidentified.pdf,2025,low,partial,excerpt,general,"Functionalmacromolecularmaterialspromisetoenableimportant interesting pyroelectric and ferroelectric improvementsinmanyaspectsofeverydaylife,includingforenergy properties enabling use in applications",line 8,1,ferroelectric,medium,standard,FALSE
P379,A Close Look at the Local Structure of Functional Polymers:,P379_unidentified.pdf,2025,low,partial,excerpt,general,"PVDF attractive as a membrane material intotheinterrelationofstructureandperformanceforfunctionalpolymers, andasabinderinlithium-ionbatteries.[5–8]",line 15,1,pvdf,medium,standard,FALSE
P379,A Close Look at the Local Structure of Functional Polymers:,P379_unidentified.pdf,2025,low,partial,excerpt,general,"limitingprogress.Thereasonisthatthemacroscopicpropertiesofsuch Importantly,thePVDFsolid-statestructure polymersoftendependonlocalchainarrangementsratherthanlong-range is seemingly well understood. Typically",line 17,1,pvdf,medium,standard,FALSE
P379,A Close Look at the Local Structure of Functional Polymers:,P379_unidentified.pdf,2025,low,partial,excerpt,general,"polymorphshavebeenidentifiedforPVDF, ferroelectricpoly(vinylidenefluoride)(PVDF)thatmodernnuclearmagnetic",line 20,1,pvdf,medium,standard,FALSE
P379,A Close Look at the Local Structure of Functional Polymers:,P379_unidentified.pdf,2025,low,partial,excerpt,general,"ferroelectricpoly(vinylidenefluoride)(PVDF)thatmodernnuclearmagnetic thethreemostcommonbeingthealpha(𝛼),",line 21,1,pvdf,medium,standard,FALSE
P379,A Close Look at the Local Structure of Functional Polymers:,P379_unidentified.pdf,2025,low,partial,performance_data,measurement,Crystallinity: 20,text extraction,,performance,medium,standard,TRUE
P379,A Close Look at the Local Structure of Functional Polymers:,P379_unidentified.pdf,2025,low,partial,figure_caption,measurement,"Complexityofthesolid-statestructureofPVDF.a)Leftpanel:DSCfirstheatingthermogramsofPVDFoftwodifferentweight-averagemolecular
weights,60and534kgmol−1,takenatarateof20°Cmin−1.Usingtheenthalpyoffusionfora100%crystallinematerial,[31]ΔH0≈105Jg−1weestimate
adegreeofcrystallinityof≈20%and≈12%forthePVDFoflow",Figure 1,,Figure 1,medium,standard,TRUE
P379,A Close Look at the Local Structure of Functional Polymers:,P379_unidentified.pdf,2025,low,partial,figure_caption,measurement,"Determiningpopulationsofchainsegmentsofdifferentconfor-
tion).Evenwhenprobingthelocalstructureofthetwopolymers
mations.a)1D19FNMR(20T,100kHzMAS)revealsabroaddistribution
viahighfield(20T)solid-state1HNMRspectroscopyatveryfast
ofchemicalenvironments,whichallowsforquantificationofthefractions
magic-an",Figure 2,,Figure 2,medium,standard,FALSE
